embedding,configuration,uq_method,space,num_folds,accuracy,kappa,error_auroc_confidence_complement,error_auroc_total_uncertainty,error_auroc_epistemic,error_auprc_confidence_complement,error_auprc_total_uncertainty,error_auprc_epistemic,error_auprc_total_uncertainty_lift,error_auprc_epistemic_lift,aurc,ece,source
minilm-en,Depth only,Deep Ensemble,classification_head,95.0,0.5163043478260869,0.3540465850126335,0.5610076877587227,0.6392631043012572,0.5288093154510589,0.5270090898969942,0.6705311997792635,0.5660773424889817,1.3862667501054435,1.1703172024491306,0.3937137621045784,0.3455925678591365,C:\Users\p06596\Documents\check\CNR-BOVINO\progetti_BOVINO\geological-transformer\src\results_uq\unified_feature_representation_study_lobo\stage3_minilm_ablation\depth_only\deep_ensemble\fold_metrics.csv
minilm-en,Depth only,LLLA,classification_head,95.0,0.5146739130434783,0.3513175097504636,0.5733257969115649,0.6504062403938445,0.4607516412534004,0.5408628001437218,0.6780557551874085,0.5326171257222204,1.3971137620882774,1.0974417820032314,0.383720134665136,0.3412584779217191,C:\Users\p06596\Documents\check\CNR-BOVINO\progetti_BOVINO\geological-transformer\src\results_uq\unified_feature_representation_study_lobo\stage3_minilm_ablation\depth_only\laplace\fold_metrics.csv
minilm-en,Depth only,MC dropout,classification_head,95.0,0.5125,0.3490673974260587,0.5679010156395006,0.6261894245496883,0.5247967235928959,0.5535449374980213,0.6725724990198862,0.5980208161942924,1.3796358954254075,1.2267093665523945,0.4029690273090828,0.3297949136923189,C:\Users\p06596\Documents\check\CNR-BOVINO\progetti_BOVINO\geological-transformer\src\results_uq\unified_feature_representation_study_lobo\stage3_minilm_ablation\depth_only\mc_dropout\fold_metrics.csv
minilm-en,Depth only,Subsample Ensemble,classification_head,95.0,0.508695652173913,0.3440164336508669,0.575058146131155,0.6249605700340172,0.5971446918485864,0.5443968150866558,0.6674532973959036,0.5990864494403898,1.3585332601863525,1.2193794988609703,0.4051418822825939,0.3391387190183867,C:\Users\p06596\Documents\check\CNR-BOVINO\progetti_BOVINO\geological-transformer\src\results_uq\unified_feature_representation_study_lobo\stage3_minilm_ablation\depth_only\subsample_ensemble\fold_metrics.csv
minilm-en,Depth only,TabICLv2: encoder input,encoder_input,,0.5195652173913043,0.3184431326407814,0.5555742251841194,0.5667645638879949,0.4594404948976694,0.5195965521404312,0.5327386847978559,0.4530792465366003,1.1088678507104692,0.9430608751440549,0.4754212789840991,0.0873975626306027,C:\Users\p06596\Documents\check\CNR-BOVINO\progetti_BOVINO\geological-transformer\src\results_uq\unified_feature_representation_study_lobo\stage3_minilm_ablation\depth_only\tabicl\summary.csv
minilm-en,Depth only,TabICLv2: hidden,hidden,,0.5070652173913044,0.3097309701190046,0.5754114420294223,0.5737794999237796,0.4599016107894889,0.5542939797797806,0.5467324818527958,0.4665812136133269,1.1091375596572706,0.946537412401898,0.4794402985678352,0.0774780502234822,C:\Users\p06596\Documents\check\CNR-BOVINO\progetti_BOVINO\geological-transformer\src\results_uq\unified_feature_representation_study_lobo\stage3_minilm_ablation\depth_only\tabicl\summary.csv
minilm-en,Depth only,TabICLv2: model input,model_input,,0.5217391304347826,0.3213189348328699,0.5490518465909091,0.5602580492424243,0.4960049715909091,0.5193634224372953,0.5242048823006189,0.4843382543089717,1.096064753901294,1.0127072590096682,0.4827259613533083,0.0834322967372395,C:\Users\p06596\Documents\check\CNR-BOVINO\progetti_BOVINO\geological-transformer\src\results_uq\unified_feature_representation_study_lobo\stage3_minilm_ablation\depth_only\tabicl\summary.csv
bge-base,Embeddings + XYZ + depth: PCA 16,Deep Ensemble,classification_head,95.0,0.7673913043478261,0.6212057693483697,0.7819143655185196,0.7868347972805987,0.7299423546037137,0.49709945307358805,0.5865556848826544,0.5315772721495214,2.5216412621123463,2.2852854690540174,0.1288332418598514,0.1904998672883147,C:\Users\p06596\Documents\check\CNR-BOVINO\progetti_BOVINO\geological-transformer\src\results_uq\unified_feature_representation_study_lobo\stage4_all_embeddings_ablation\bge-base\full_pca016\deep_ensemble\fold_metrics.csv
bge-base,Embeddings + XYZ + depth: PCA 16,LLLA,classification_head,95.0,0.7635869565217391,0.6144287508480344,0.7816386468687364,0.7524787533460512,0.6020990358115235,0.495251110100183,0.5393522128378165,0.4246902521233637,2.281397865796741,1.79639095151032,0.1319988421167909,0.2022633895925853,C:\Users\p06596\Documents\check\CNR-BOVINO\progetti_BOVINO\geological-transformer\src\results_uq\unified_feature_representation_study_lobo\stage4_all_embeddings_ablation\bge-base\full_pca016\laplace\fold_metrics.csv
bge-base,Embeddings + XYZ + depth: PCA 16,MC dropout,classification_head,95.0,0.7630434782608696,0.6126722159913155,0.7821362293839358,0.7819640321005491,0.7583917855792954,0.5012695172846395,0.5832047788789458,0.5569053547327891,2.461231176920322,2.350242781441129,0.1281569815199686,0.2007656107292227,C:\Users\p06596\Documents\check\CNR-BOVINO\progetti_BOVINO\geological-transformer\src\results_uq\unified_feature_representation_study_lobo\stage4_all_embeddings_ablation\bge-base\full_pca016\mc_dropout\fold_metrics.csv
bge-base,Embeddings + XYZ + depth: PCA 16,Subsample Ensemble,classification_head,95.0,0.7652173913043478,0.617772584920943,0.7860736268939393,0.7841428811874728,0.764169941556312,0.4987827361918231,0.5948650307200536,0.5703800788474142,2.5336843901039323,2.4293966321278755,0.1331289285191803,0.1963496921179087,C:\Users\p06596\Documents\check\CNR-BOVINO\progetti_BOVINO\geological-transformer\src\results_uq\unified_feature_representation_study_lobo\stage4_all_embeddings_ablation\bge-base\full_pca016\subsample_ensemble\fold_metrics.csv
bge-base,Embeddings + XYZ + depth: PCA 16,TabICLv2: encoder input,encoder_input,,0.7875,0.7149681724231786,0.7710247299928162,0.7654719102511831,0.7156342057932183,0.42359097174382965,0.4099215923347689,0.3477126359702487,1.9290427874577356,1.6362947575070526,0.0920467389938214,0.0625348479785996,C:\Users\p06596\Documents\check\CNR-BOVINO\progetti_BOVINO\geological-transformer\src\results_uq\unified_feature_representation_study_lobo\stage4_all_embeddings_ablation\bge-base\full_pca016\tabicl\summary.csv
bge-base,Embeddings + XYZ + depth: PCA 16,TabICLv2: hidden,hidden,,0.7858695652173913,0.7145613254534788,0.7889960752925979,0.7887468317992573,0.759511623171922,0.46653165928261264,0.4627889342623089,0.39395004913091,2.161247814829056,1.839766726905772,0.0841788682164436,0.10929509850529,C:\Users\p06596\Documents\check\CNR-BOVINO\progetti_BOVINO\geological-transformer\src\results_uq\unified_feature_representation_study_lobo\stage4_all_embeddings_ablation\bge-base\full_pca016\tabicl\summary.csv
bge-base,Embeddings + XYZ + depth: PCA 16,TabICLv2: model input,model_input,,0.7701086956521739,0.6900973044772483,0.739312068416109,0.7312355374037982,0.692150866462793,0.42916346581085574,0.3988026952101552,0.3294759810243691,1.7347445843656868,1.433181572304584,0.1118830333998696,0.0828318877119643,C:\Users\p06596\Documents\check\CNR-BOVINO\progetti_BOVINO\geological-transformer\src\results_uq\unified_feature_representation_study_lobo\stage4_all_embeddings_ablation\bge-base\full_pca016\tabicl\summary.csv
bge-large,Embeddings + XYZ + depth: PCA 16,Deep Ensemble,classification_head,95.0,0.7608695652173914,0.6115616831147962,0.7722110389610389,0.7836488651107474,0.733198755311544,0.4744688600474533,0.5811740957831054,0.5504346564194349,2.4303644005475324,2.301817654117637,0.1376850560745065,0.1990869170459716,C:\Users\p06596\Documents\check\CNR-BOVINO\progetti_BOVINO\geological-transformer\src\results_uq\unified_feature_representation_study_lobo\stage4_all_embeddings_ablation\bge-large\full_pca016\deep_ensemble\fold_metrics.csv
bge-large,Embeddings + XYZ + depth: PCA 16,LLLA,classification_head,95.0,0.7521739130434782,0.6000239863617681,0.7797732227968766,0.7591370429826161,0.6292789584878392,0.5278418297979687,0.5780249962489766,0.4663275131063801,2.33238156381166,1.881672421306446,0.1421889763488957,0.2098747803789118,C:\Users\p06596\Documents\check\CNR-BOVINO\progetti_BOVINO\geological-transformer\src\results_uq\unified_feature_representation_study_lobo\stage4_all_embeddings_ablation\bge-large\full_pca016\laplace\fold_metrics.csv
bge-large,Embeddings + XYZ + depth: PCA 16,MC dropout,classification_head,95.0,0.7527173913043478,0.5987749883308204,0.781138572618717,0.779470076597942,0.7462539149750576,0.5079786821694932,0.6025038550174971,0.561477154092338,2.436499106004823,2.2705889308349487,0.1392783121838596,0.2079551496097575,C:\Users\p06596\Documents\check\CNR-BOVINO\progetti_BOVINO\geological-transformer\src\results_uq\unified_feature_representation_study_lobo\stage4_all_embeddings_ablation\bge-large\full_pca016\mc_dropout\fold_metrics.csv
bge-large,Embeddings + XYZ + depth: PCA 16,Subsample Ensemble,classification_head,95.0,0.7652173913043478,0.6192596836554242,0.7736873947811447,0.7935629715344046,0.7404873052389123,0.4734246095053466,0.5923159404060088,0.5453147389823944,2.5228271535811486,2.3226368512213096,0.1336103591824193,0.1972183698545331,C:\Users\p06596\Documents\check\CNR-BOVINO\progetti_BOVINO\geological-transformer\src\results_uq\unified_feature_representation_study_lobo\stage4_all_embeddings_ablation\bge-large\full_pca016\subsample_ensemble\fold_metrics.csv
bge-large,Embeddings + XYZ + depth: PCA 16,TabICLv2: encoder input,encoder_input,,0.7766304347826087,0.6990686025217687,0.7791370618011677,0.7779741503339752,0.7319276236593742,0.44897680009603325,0.4393752446369336,0.373931373734595,1.9670327253818929,1.6740479992011068,0.0933373993024495,0.0680918500478654,C:\Users\p06596\Documents\check\CNR-BOVINO\progetti_BOVINO\geological-transformer\src\results_uq\unified_feature_representation_study_lobo\stage4_all_embeddings_ablation\bge-large\full_pca016\tabicl\summary.csv
bge-large,Embeddings + XYZ + depth: PCA 16,TabICLv2: hidden,hidden,,0.7706521739130435,0.693064583009689,0.7911132427355799,0.78964431580425,0.7520521527550318,0.5095433430179493,0.50309659125026,0.4256729078218837,2.1935965116125082,1.8560145743892564,0.0903076407406055,0.121330513048196,C:\Users\p06596\Documents\check\CNR-BOVINO\progetti_BOVINO\geological-transformer\src\results_uq\unified_feature_representation_study_lobo\stage4_all_embeddings_ablation\bge-large\full_pca016\tabicl\summary.csv
bge-large,Embeddings + XYZ + depth: PCA 16,TabICLv2: model input,model_input,,0.7646739130434783,0.6827029035519895,0.7493610797874698,0.7442185312303544,0.6998741035830416,0.4409595745064461,0.4260781855051029,0.3620081438745382,1.81058628482538,1.5383255998363752,0.113234526608332,0.0772521852612352,C:\Users\p06596\Documents\check\CNR-BOVINO\progetti_BOVINO\geological-transformer\src\results_uq\unified_feature_representation_study_lobo\stage4_all_embeddings_ablation\bge-large\full_pca016\tabicl\summary.csv
bge-m3,Embeddings + XYZ + depth: PCA 16,Deep Ensemble,classification_head,95.0,0.7733695652173913,0.6259905798444518,0.7665813940555215,0.7876655884862596,0.7593073666638902,0.47495755166085735,0.6016214019587964,0.5440799673589517,2.6546364019285025,2.400736546619835,0.1280956950734047,0.2013562601707551,C:\Users\p06596\Documents\check\CNR-BOVINO\progetti_BOVINO\geological-transformer\src\results_uq\unified_feature_representation_study_lobo\stage4_all_embeddings_ablation\bge-m3\full_pca016\deep_ensemble\fold_metrics.csv
bge-m3,Embeddings + XYZ + depth: PCA 16,LLLA,classification_head,95.0,0.7663043478260869,0.6157630707186763,0.7828335807356095,0.7672953398054609,0.6221041153097752,0.5111284826605236,0.5643198690920849,0.4464514398727036,2.4147640909986885,1.9103968589901732,0.1297231010733509,0.2045423762305923,C:\Users\p06596\Documents\check\CNR-BOVINO\progetti_BOVINO\geological-transformer\src\results_uq\unified_feature_representation_study_lobo\stage4_all_embeddings_ablation\bge-m3\full_pca016\laplace\fold_metrics.csv
bge-m3,Embeddings + XYZ + depth: PCA 16,MC dropout,classification_head,95.0,0.7695652173913043,0.6207769643047236,0.7683782379277262,0.7885455574353836,0.7523147836484362,0.4712547775968311,0.5790700624264421,0.5410408052108978,2.5129455539260697,2.3479129282737077,0.1260809485419758,0.2052333391554977,C:\Users\p06596\Documents\check\CNR-BOVINO\progetti_BOVINO\geological-transformer\src\results_uq\unified_feature_representation_study_lobo\stage4_all_embeddings_ablation\bge-m3\full_pca016\mc_dropout\fold_metrics.csv
bge-m3,Embeddings + XYZ + depth: PCA 16,Subsample Ensemble,classification_head,95.0,0.7760869565217391,0.6325840009260318,0.7702758287781133,0.7948209352088212,0.7410063649669956,0.47839790075167593,0.6206438869542277,0.5416449753863797,2.771807650475191,2.418996977453734,0.1244113433768854,0.1990039471212936,C:\Users\p06596\Documents\check\CNR-BOVINO\progetti_BOVINO\geological-transformer\src\results_uq\unified_feature_representation_study_lobo\stage4_all_embeddings_ablation\bge-m3\full_pca016\subsample_ensemble\fold_metrics.csv
bge-m3,Embeddings + XYZ + depth: PCA 16,TabICLv2: encoder input,encoder_input,,0.7945652173913044,0.7242978021359467,0.7717557307160591,0.7696331762679233,0.7089603283173733,0.42824310625656603,0.4265958638406853,0.3362864407781374,2.076551294885876,1.6369498704544256,0.0880330048915806,0.0595428979126324,C:\Users\p06596\Documents\check\CNR-BOVINO\progetti_BOVINO\geological-transformer\src\results_uq\unified_feature_representation_study_lobo\stage4_all_embeddings_ablation\bge-m3\full_pca016\tabicl\summary.csv
bge-m3,Embeddings + XYZ + depth: PCA 16,TabICLv2: hidden,hidden,,0.7831521739130435,0.710840298502172,0.7769475736530779,0.7748430757671417,0.7367203574515748,0.45724222634795514,0.4468412676804671,0.3694787164903775,2.060621384792129,1.703861750231315,0.0873461966651534,0.1133782527068414,C:\Users\p06596\Documents\check\CNR-BOVINO\progetti_BOVINO\geological-transformer\src\results_uq\unified_feature_representation_study_lobo\stage4_all_embeddings_ablation\bge-m3\full_pca016\tabicl\summary.csv
bge-m3,Embeddings + XYZ + depth: PCA 16,TabICLv2: model input,model_input,,0.7597826086956522,0.6774872813924263,0.7639501161970235,0.7623592850808201,0.7371050434039578,0.4572479860253649,0.4602313379459058,0.4156274373566215,1.9158951624897436,1.730213766371456,0.1052885150130451,0.0801898855444899,C:\Users\p06596\Documents\check\CNR-BOVINO\progetti_BOVINO\geological-transformer\src\results_uq\unified_feature_representation_study_lobo\stage4_all_embeddings_ablation\bge-m3\full_pca016\tabicl\summary.csv
distilroberta,Embeddings + XYZ + depth: PCA 16,Deep Ensemble,classification_head,95.0,0.7608695652173914,0.6077788820303455,0.7703944805194805,0.7916085527584684,0.7376422169149864,0.4816854421824013,0.6054870412442317,0.5456686147066669,2.532036717930424,2.2818869342278805,0.1350064098226159,0.1969081830557273,C:\Users\p06596\Documents\check\CNR-BOVINO\progetti_BOVINO\geological-transformer\src\results_uq\unified_feature_representation_study_lobo\stage4_all_embeddings_ablation\distilroberta\full_pca016\deep_ensemble\fold_metrics.csv
distilroberta,Embeddings + XYZ + depth: PCA 16,LLLA,classification_head,95.0,0.7543478260869565,0.6018840900922219,0.7769089031139221,0.7521138662770901,0.6221736928834101,0.5067533339889677,0.5810902783312727,0.4529857415353389,2.3655002480742073,1.8440127531527069,0.1438805776985159,0.2092905931660662,C:\Users\p06596\Documents\check\CNR-BOVINO\progetti_BOVINO\geological-transformer\src\results_uq\unified_feature_representation_study_lobo\stage4_all_embeddings_ablation\distilroberta\full_pca016\laplace\fold_metrics.csv
distilroberta,Embeddings + XYZ + depth: PCA 16,MC dropout,classification_head,95.0,0.7516304347826087,0.5950366330606408,0.7831198153255142,0.7842262343492837,0.7442931432436318,0.5140405187899136,0.5870893097519294,0.5571899730347821,2.36377315086116,2.243390701059079,0.138415504003458,0.2013060850131771,C:\Users\p06596\Documents\check\CNR-BOVINO\progetti_BOVINO\geological-transformer\src\results_uq\unified_feature_representation_study_lobo\stage4_all_embeddings_ablation\distilroberta\full_pca016\mc_dropout\fold_metrics.csv
distilroberta,Embeddings + XYZ + depth: PCA 16,Subsample Ensemble,classification_head,95.0,0.7608695652173914,0.6081183476519891,0.7740535714285713,0.7889933890750765,0.7472822828779108,0.4757588161330153,0.5963224592287542,0.5624349726232987,2.493712102229336,2.3520007946065222,0.133108452740534,0.1930422068937965,C:\Users\p06596\Documents\check\CNR-BOVINO\progetti_BOVINO\geological-transformer\src\results_uq\unified_feature_representation_study_lobo\stage4_all_embeddings_ablation\distilroberta\full_pca016\subsample_ensemble\fold_metrics.csv
distilroberta,Embeddings + XYZ + depth: PCA 16,TabICLv2: encoder input,encoder_input,,0.7782608695652173,0.7027077544994598,0.7709394511994743,0.7612878601161135,0.6889685343411108,0.4337904512825229,0.4055268243683093,0.3421718273416484,1.8288464628374728,1.543127848795669,0.0970048814427445,0.0671496378584187,C:\Users\p06596\Documents\check\CNR-BOVINO\progetti_BOVINO\geological-transformer\src\results_uq\unified_feature_representation_study_lobo\stage4_all_embeddings_ablation\distilroberta\full_pca016\tabicl\summary.csv
distilroberta,Embeddings + XYZ + depth: PCA 16,TabICLv2: hidden,hidden,,0.7739130434782608,0.6978106033957617,0.7791449465211755,0.7802928505834055,0.7434552587510804,0.4594673116160962,0.4724166366956013,0.385306764995139,2.0895351238459288,1.7042414605554224,0.092298404770356,0.1156706097250513,C:\Users\p06596\Documents\check\CNR-BOVINO\progetti_BOVINO\geological-transformer\src\results_uq\unified_feature_representation_study_lobo\stage4_all_embeddings_ablation\distilroberta\full_pca016\tabicl\summary.csv
distilroberta,Embeddings + XYZ + depth: PCA 16,TabICLv2: model input,model_input,,0.7581521739130435,0.6746621063204872,0.7684587813620072,0.761865410172768,0.7002617695622407,0.4669865425218403,0.4511213810666394,0.3869500598178744,1.8653108790171156,1.599973281044694,0.1063011405883494,0.0753099271317741,C:\Users\p06596\Documents\check\CNR-BOVINO\progetti_BOVINO\geological-transformer\src\results_uq\unified_feature_representation_study_lobo\stage4_all_embeddings_ablation\distilroberta\full_pca016\tabicl\summary.csv
e5-base,Embeddings + XYZ + depth: PCA 16,Deep Ensemble,classification_head,95.0,0.7326086956521739,0.561744800510443,0.7700854623531399,0.7722555009792712,0.713452773382654,0.5205963270922107,0.593165361013344,0.523093712512176,2.2183420005377092,1.9562854289073246,0.1534016862802239,0.2032815037214237,C:\Users\p06596\Documents\check\CNR-BOVINO\progetti_BOVINO\geological-transformer\src\results_uq\unified_feature_representation_study_lobo\stage4_all_embeddings_ablation\e5-base\full_pca016\deep_ensemble\fold_metrics.csv
e5-base,Embeddings + XYZ + depth: PCA 16,LLLA,classification_head,95.0,0.7385869565217391,0.5709754261836558,0.7543396682469531,0.731664818664071,0.5685891578888194,0.4691376208657517,0.567132052554105,0.4332626598809123,2.1694864380448093,1.6573873059893525,0.1648823482992959,0.2231153453821721,C:\Users\p06596\Documents\check\CNR-BOVINO\progetti_BOVINO\geological-transformer\src\results_uq\unified_feature_representation_study_lobo\stage4_all_embeddings_ablation\e5-base\full_pca016\laplace\fold_metrics.csv
e5-base,Embeddings + XYZ + depth: PCA 16,MC dropout,classification_head,95.0,0.7385869565217391,0.5680369315492635,0.7535242833256078,0.7527887851560955,0.7017529427267134,0.4683244219791668,0.5707602809135616,0.5059068085551631,2.183365731561233,1.935277604452183,0.1560378582349417,0.214536874514559,C:\Users\p06596\Documents\check\CNR-BOVINO\progetti_BOVINO\geological-transformer\src\results_uq\unified_feature_representation_study_lobo\stage4_all_embeddings_ablation\e5-base\full_pca016\mc_dropout\fold_metrics.csv
e5-base,Embeddings + XYZ + depth: PCA 16,Subsample Ensemble,classification_head,95.0,0.7391304347826086,0.5725998869179695,0.7667601102941177,0.7695126440574332,0.720123568288434,0.48359704880208537,0.6086937593486315,0.5491204957553923,2.3333260775030866,2.1049619003956703,0.1486927564890383,0.2105447574640097,C:\Users\p06596\Documents\check\CNR-BOVINO\progetti_BOVINO\geological-transformer\src\results_uq\unified_feature_representation_study_lobo\stage4_all_embeddings_ablation\e5-base\full_pca016\subsample_ensemble\fold_metrics.csv
e5-base,Embeddings + XYZ + depth: PCA 16,TabICLv2: encoder input,encoder_input,,0.7820652173913043,0.7078984675596038,0.7752456939652259,0.7724451900131533,0.7243184602773816,0.436219704861019,0.4327330658008314,0.36311515126127,1.9856080824776299,1.6661642850891187,0.0898120906166199,0.0653467143088775,C:\Users\p06596\Documents\check\CNR-BOVINO\progetti_BOVINO\geological-transformer\src\results_uq\unified_feature_representation_study_lobo\stage4_all_embeddings_ablation\e5-base\full_pca016\tabicl\summary.csv
e5-base,Embeddings + XYZ + depth: PCA 16,TabICLv2: hidden,hidden,,0.7711956521739131,0.6947925535750097,0.7682855177193132,0.7650397807830277,0.717622560466288,0.46048641638308596,0.4553922109405404,0.3882345834511852,1.9903127509040246,1.6967972293353464,0.0974045560018297,0.1142588953087097,C:\Users\p06596\Documents\check\CNR-BOVINO\progetti_BOVINO\geological-transformer\src\results_uq\unified_feature_representation_study_lobo\stage4_all_embeddings_ablation\e5-base\full_pca016\tabicl\summary.csv
e5-base,Embeddings + XYZ + depth: PCA 16,TabICLv2: model input,model_input,,0.7760869565217391,0.699596717469619,0.729535503521797,0.7259151233308857,0.6827102200103342,0.4003414657884169,0.3891530878253519,0.3390227812186412,1.7379652465986586,1.514082323889077,0.1086461841004565,0.0672841848710815,C:\Users\p06596\Documents\check\CNR-BOVINO\progetti_BOVINO\geological-transformer\src\results_uq\unified_feature_representation_study_lobo\stage4_all_embeddings_ablation\e5-base\full_pca016\tabicl\summary.csv
e5-large,Embeddings + XYZ + depth: PCA 16,Deep Ensemble,classification_head,95.0,0.7336956521739131,0.5626101921912061,0.7684028722600151,0.7724215340190077,0.691255503964144,0.5090248486570242,0.605883144674133,0.5153877768645028,2.2751530330620504,1.9353336927156841,0.1529068755769088,0.2061123984501413,C:\Users\p06596\Documents\check\CNR-BOVINO\progetti_BOVINO\geological-transformer\src\results_uq\unified_feature_representation_study_lobo\stage4_all_embeddings_ablation\e5-large\full_pca016\deep_ensemble\fold_metrics.csv
e5-large,Embeddings + XYZ + depth: PCA 16,LLLA,classification_head,95.0,0.7320652173913044,0.5607530418899308,0.766055135670734,0.7456349839240508,0.5858362422066512,0.49935850879100474,0.5770720178311924,0.4426395605206442,2.1537779164490756,1.6520421731399297,0.1609322009107344,0.2175013742045216,C:\Users\p06596\Documents\check\CNR-BOVINO\progetti_BOVINO\geological-transformer\src\results_uq\unified_feature_representation_study_lobo\stage4_all_embeddings_ablation\e5-large\full_pca016\laplace\fold_metrics.csv
e5-large,Embeddings + XYZ + depth: PCA 16,MC dropout,classification_head,95.0,0.7369565217391304,0.5694323965685811,0.7593957982885979,0.7614812573575258,0.7123858077789471,0.4805200212764984,0.5743673198954914,0.5202120277798745,2.1835451830737687,1.9776655601548947,0.1518190505326642,0.2124880414780067,C:\Users\p06596\Documents\check\CNR-BOVINO\progetti_BOVINO\geological-transformer\src\results_uq\unified_feature_representation_study_lobo\stage4_all_embeddings_ablation\e5-large\full_pca016\mc_dropout\fold_metrics.csv
e5-large,Embeddings + XYZ + depth: PCA 16,Subsample Ensemble,classification_head,95.0,0.7375,0.5720887990598482,0.7672706966866076,0.7670597023670709,0.7252842519232926,0.47359257966302293,0.5918151547342488,0.5608841816594294,2.2545339227971386,2.1367016444168745,0.1503847641561131,0.1998680853811295,C:\Users\p06596\Documents\check\CNR-BOVINO\progetti_BOVINO\geological-transformer\src\results_uq\unified_feature_representation_study_lobo\stage4_all_embeddings_ablation\e5-large\full_pca016\subsample_ensemble\fold_metrics.csv
e5-large,Embeddings + XYZ + depth: PCA 16,TabICLv2: encoder input,encoder_input,,0.7684782608695652,0.6898964739095894,0.775182447822247,0.7737846219229567,0.697412195947965,0.45050501283937777,0.4412495096579124,0.3488257514398991,1.905866426691452,1.5066652174868878,0.0963664955753255,0.0756872044437659,C:\Users\p06596\Documents\check\CNR-BOVINO\progetti_BOVINO\geological-transformer\src\results_uq\unified_feature_representation_study_lobo\stage4_all_embeddings_ablation\e5-large\full_pca016\tabicl\summary.csv
e5-large,Embeddings + XYZ + depth: PCA 16,TabICLv2: hidden,hidden,,0.7728260869565218,0.6964052330150625,0.7641269456725819,0.7626010269248109,0.7215105754412883,0.44228309465070303,0.434737829351378,0.3628526780434636,1.913678483269224,1.5972462382774477,0.0966915153628739,0.1170272757072472,C:\Users\p06596\Documents\check\CNR-BOVINO\progetti_BOVINO\geological-transformer\src\results_uq\unified_feature_representation_study_lobo\stage4_all_embeddings_ablation\e5-large\full_pca016\tabicl\summary.csv
e5-large,Embeddings + XYZ + depth: PCA 16,TabICLv2: model input,model_input,,0.7532608695652174,0.6673794023372952,0.7570020532575599,0.7568669705233582,0.7343002078684897,0.454286237508345,0.4548790496743061,0.4163178253684729,1.8435626682835315,1.6872792922422692,0.1108570380735746,0.0928122055632419,C:\Users\p06596\Documents\check\CNR-BOVINO\progetti_BOVINO\geological-transformer\src\results_uq\unified_feature_representation_study_lobo\stage4_all_embeddings_ablation\e5-large\full_pca016\tabicl\summary.csv
e5-mistral,Embeddings + XYZ + depth: PCA 16,Deep Ensemble,classification_head,95.0,0.7478260869565218,0.5883184158595013,0.7699400436046511,0.7887637322293765,0.758236043774568,0.5072471497000101,0.5910830253997549,0.5761902469845046,2.3439499283093728,2.2848923587316565,0.1461424246638519,0.2033761505199515,C:\Users\p06596\Documents\check\CNR-BOVINO\progetti_BOVINO\geological-transformer\src\results_uq\unified_feature_representation_study_lobo\stage4_all_embeddings_ablation\e5-mistral\full_pca016\deep_ensemble\fold_metrics.csv
e5-mistral,Embeddings + XYZ + depth: PCA 16,LLLA,classification_head,95.0,0.75,0.5898081595559145,0.7725582860743541,0.7567181020985464,0.6135450774864037,0.5263923104258618,0.5841916814517714,0.4476811684622999,2.3367667258070854,1.7907246738491995,0.1446318081538537,0.2159893651209447,C:\Users\p06596\Documents\check\CNR-BOVINO\progetti_BOVINO\geological-transformer\src\results_uq\unified_feature_representation_study_lobo\stage4_all_embeddings_ablation\e5-mistral\full_pca016\laplace\fold_metrics.csv
e5-mistral,Embeddings + XYZ + depth: PCA 16,MC dropout,classification_head,95.0,0.7521739130434782,0.5940925514770267,0.7661177872426732,0.7737034838726775,0.7366019518406386,0.4937609464546896,0.5702983402686087,0.5434426126527337,2.301203829154035,2.192838612458399,0.1472392997094608,0.205044435677321,C:\Users\p06596\Documents\check\CNR-BOVINO\progetti_BOVINO\geological-transformer\src\results_uq\unified_feature_representation_study_lobo\stage4_all_embeddings_ablation\e5-mistral\full_pca016\mc_dropout\fold_metrics.csv
e5-mistral,Embeddings + XYZ + depth: PCA 16,Subsample Ensemble,classification_head,95.0,0.753804347826087,0.5957006834138439,0.7720603331789512,0.7887073493619675,0.7361224835436271,0.5011140940194864,0.6050557828339105,0.5595834344595707,2.4576217227690846,2.2729216763920754,0.1419713649936486,0.1983678556492795,C:\Users\p06596\Documents\check\CNR-BOVINO\progetti_BOVINO\geological-transformer\src\results_uq\unified_feature_representation_study_lobo\stage4_all_embeddings_ablation\e5-mistral\full_pca016\subsample_ensemble\fold_metrics.csv
e5-mistral,Embeddings + XYZ + depth: PCA 16,TabICLv2: encoder input,encoder_input,,0.7744565217391305,0.6975563695357355,0.7814787571337983,0.7795392094694569,0.7224113295286408,0.4726717593479258,0.4663218713145114,0.3801573115945016,2.0675475740209666,1.6855167550214052,0.0928985934917636,0.0734874135292577,C:\Users\p06596\Documents\check\CNR-BOVINO\progetti_BOVINO\geological-transformer\src\results_uq\unified_feature_representation_study_lobo\stage4_all_embeddings_ablation\e5-mistral\full_pca016\tabicl\summary.csv
e5-mistral,Embeddings + XYZ + depth: PCA 16,TabICLv2: hidden,hidden,,0.7771739130434783,0.7025119287038132,0.7853300358178407,0.7848217636022514,0.7632764796179431,0.4731161924997516,0.4702101228515821,0.4299515043779311,2.1102112830412465,1.929538458671691,0.0883100487977613,0.1180441107241266,C:\Users\p06596\Documents\check\CNR-BOVINO\progetti_BOVINO\geological-transformer\src\results_uq\unified_feature_representation_study_lobo\stage4_all_embeddings_ablation\e5-mistral\full_pca016\tabicl\summary.csv
