"","borehole","Depth","Description","Unit","Valid","campaign","DEPTH","x","y","z"
"1","A4","0","Terreno di riporto con blocchi di varia pezzatura e sabbia.","Riporto","1","Geodaunia",NA,528523.3553,4566590.31,611
"2","A4","0.05","Terreno di riporto con blocchi di varia pezzatura e sabbia.","Riporto","1","Geodaunia",NA,528523.3553,4566590.31,611
"3","A4","0.1","Terreno di riporto con blocchi di varia pezzatura e sabbia.","Riporto","1","Geodaunia",NA,528523.3553,4566590.31,611
"4","A4","0.15","Terreno di riporto con blocchi di varia pezzatura e sabbia.","Riporto","1","Geodaunia",NA,528523.3553,4566590.31,611
"5","A4","0.2","Terreno di riporto con blocchi di varia pezzatura e sabbia.","Riporto","1","Geodaunia",NA,528523.3553,4566590.31,611
"6","A4","0.25","Terreno di riporto con blocchi di varia pezzatura e sabbia.","Riporto","1","Geodaunia",NA,528523.3553,4566590.31,611
"7","A4","0.3","Terreno di riporto con blocchi di varia pezzatura e sabbia.","Riporto","1","Geodaunia",NA,528523.3553,4566590.31,611
"8","A4","0.35","Terreno di riporto con blocchi di varia pezzatura e sabbia.","Riporto","1","Geodaunia",NA,528523.3553,4566590.31,611
"9","A4","0.4","Terreno di riporto con blocchi di varia pezzatura e sabbia.","Riporto","1","Geodaunia",NA,528523.3553,4566590.31,611
"10","A4","0.45","Terreno di riporto con blocchi di varia pezzatura e sabbia.","Riporto","1","Geodaunia",NA,528523.3553,4566590.31,611
"11","A4","0.5","Terreno di riporto con blocchi di varia pezzatura e sabbia.","Riporto","1","Geodaunia",NA,528523.3553,4566590.31,611
"12","A4","0.55","Terreno di riporto con blocchi di varia pezzatura e sabbia.","Riporto","1","Geodaunia",NA,528523.3553,4566590.31,611
"13","A4","0.6","Terreno di riporto con blocchi di varia pezzatura e sabbia.","Riporto","1","Geodaunia",NA,528523.3553,4566590.31,611
"14","A4","0.65","Terreno di riporto con blocchi di varia pezzatura e sabbia.","Riporto","1","Geodaunia",NA,528523.3553,4566590.31,611
