"","borehole","Depth","Description","Unit","Valid","campaign","DEPTH","x","y","z"
"1","SG4","0","Riporto antropico costituito da ciottoli di diametro 3-6cm in matrice sabbiosa grigia.","Riporto","1","Geoing",NA,528526.0201,4566424.834,589.79
"2","SG4","0.05","Riporto antropico costituito da ciottoli di diametro 3-6cm in matrice sabbiosa grigia.","Riporto","1","Geoing",NA,528526.0201,4566424.834,589.79
"3","SG4","0.1","Riporto antropico costituito da ciottoli di diametro 3-6cm in matrice sabbiosa grigia.","Riporto","1","Geoing",NA,528526.0201,4566424.834,589.79
"4","SG4","0.15","Riporto antropico costituito da ciottoli di diametro 3-6cm in matrice sabbiosa grigia.","Riporto","1","Geoing",NA,528526.0201,4566424.834,589.79
"5","SG4","0.2","Riporto antropico costituito da ciottoli di diametro 3-6cm in matrice sabbiosa grigia.","Riporto","1","Geoing",NA,528526.0201,4566424.834,589.79
"6","SG4","0.25","Riporto antropico costituito da ciottoli di diametro 3-6cm in matrice sabbiosa grigia.","Riporto","1","Geoing",NA,528526.0201,4566424.834,589.79
"7","SG4","0.3","Riporto antropico costituito da ciottoli di diametro 3-6cm in matrice sabbiosa grigia.","Riporto","1","Geoing",NA,528526.0201,4566424.834,589.79
"8","SG4","0.35","Riporto antropico costituito da ciottoli di diametro 3-6cm in matrice sabbiosa grigia.","Riporto","1","Geoing",NA,528526.0201,4566424.834,589.79
"9","SG4","0.4","Riporto antropico costituito da ciottoli di diametro 3-6cm in matrice sabbiosa grigia.","Riporto","1","Geoing",NA,528526.0201,4566424.834,589.79
"10","SG4","0.45","Riporto antropico costituito da ciottoli di diametro 3-6cm in matrice sabbiosa grigia.","Riporto","1","Geoing",NA,528526.0201,4566424.834,589.79
"11","SG4","0.5","Riporto antropico costituito da ciottoli di diametro 3-6cm in matrice sabbiosa grigia.","Riporto","1","Geoing",NA,528526.0201,4566424.834,589.79
"12","SG4","0.55","Riporto antropico costituito da ciottoli di diametro 3-6cm in matrice sabbiosa grigia.","Riporto","1","Geoing",NA,528526.0201,4566424.834,589.79
"13","SG4","0.6","Riporto antropico costituito da ciottoli di diametro 3-6cm in matrice sabbiosa grigia.","Riporto","1","Geoing",NA,528526.0201,4566424.834,589.79
"14","SG4","0.65","Riporto antropico costituito da ciottoli di diametro 3-6cm in matrice sabbiosa grigia.","Riporto","1","Geoing",NA,528526.0201,4566424.834,589.79
"15","SG4","0.7","Riporto antropico costituito da ciottoli di diametro 3-6cm in matrice sabbiosa grigia.","Riporto","1","Geoing",NA,528526.0201,4566424.834,589.79
"16","SG4","0.75","Riporto antropico costituito da ciottoli di diametro 3-6cm in matrice sabbiosa grigia.","Riporto","1","Geoing",NA,528526.0201,4566424.834,589.79
"17","SG4","0.8","Riporto antropico costituito da ciottoli di diametro 3-6cm in matrice sabbiosa grigia.","Riporto","1","Geoing",NA,528526.0201,4566424.834,589.79
"18","SG4","0.85","Riporto antropico costituito da ciottoli di diametro 3-6cm in matrice sabbiosa grigia.","Riporto","1","Geoing",NA,528526.0201,4566424.834,589.79
"19","SG4","0.9","Riporto antropico costituito da ciottoli di diametro 3-6cm in matrice sabbiosa grigia.","Riporto","1","Geoing",NA,528526.0201,4566424.834,589.79
"20","SG4","0.95","Riporto antropico costituito da ciottoli di diametro 3-6cm in matrice sabbiosa grigia.","Riporto","1","Geoing",NA,528526.0201,4566424.834,589.79
"21","SG4","1","Riporto antropico costituito da ciottoli di diametro 3-6cm in matrice sabbiosa grigia.","Riporto","1","Geoing",NA,528526.0201,4566424.834,589.79
