"","borehole","Depth","Description","Unit","Valid","campaign","DEPTH","x","y","z"
"1","SP1","0","Terreno.","T","1","Geo-invest","10",528261.0398,4566134.035,580
"2","SP1","0.05","Terreno.","T","1","Geo-invest","10",528261.0398,4566134.035,580
"3","SP1","0.1","Terreno.","T","1","Geo-invest","10",528261.0398,4566134.035,580
"4","SP1","0.15","Terreno.","T","1","Geo-invest","10",528261.0398,4566134.035,580
"5","SP1","0.2","Terreno.","T","1","Geo-invest","10",528261.0398,4566134.035,580
"6","SP1","0.25","Terreno.","T","1","Geo-invest","10",528261.0398,4566134.035,580
"7","SP1","0.3","Terreno.","T","1","Geo-invest","10",528261.0398,4566134.035,580
"8","SP1","0.35","Terreno.","T","1","Geo-invest","10",528261.0398,4566134.035,580
"9","SP1","0.4","Terreno.","T","1","Geo-invest","10",528261.0398,4566134.035,580
"10","SP1","0.45","Terreno.","T","1","Geo-invest","10",528261.0398,4566134.035,580
"11","SP1","0.5","Terreno.","T","1","Geo-invest","10",528261.0398,4566134.035,580
"12","SP1","0.55","Terreno.","T","1","Geo-invest","10",528261.0398,4566134.035,580
"13","SP1","0.6","Terreno.","T","1","Geo-invest","10",528261.0398,4566134.035,580
"14","SP1","0.65","Terreno.","T","1","Geo-invest","10",528261.0398,4566134.035,580
"15","SP1","0.7","Terreno.","T","1","Geo-invest","10",528261.0398,4566134.035,580
"16","SP1","0.75","Terreno.","T","1","Geo-invest","10",528261.0398,4566134.035,580
"17","SP1","0.8","Terreno.","T","1","Geo-invest","10",528261.0398,4566134.035,580
"18","SP1","0.85","Terreno.","T","1","Geo-invest","10",528261.0398,4566134.035,580
"19","SP1","0.9","Terreno.","T","1","Geo-invest","10",528261.0398,4566134.035,580
"20","SP1","0.95","Terreno.","T","1","Geo-invest","10",528261.0398,4566134.035,580
"21","SP1","1","Terreno.","T","1","Geo-invest","10",528261.0398,4566134.035,580
"22","SP1","1.05","Argilla giallastra.","3","1","Geo-invest","10",528261.0398,4566134.035,580
"23","SP1","1.1","Argilla giallastra.","3","1","Geo-invest","10",528261.0398,4566134.035,580
"24","SP1","1.15","Argilla giallastra.","3","1","Geo-invest","10",528261.0398,4566134.035,580
"25","SP1","1.2","Argilla giallastra.","3","1","Geo-invest","10",528261.0398,4566134.035,580
"26","SP1","1.25","Argilla giallastra.","3","1","Geo-invest","10",528261.0398,4566134.035,580
"27","SP1","1.3","Argilla giallastra.","3","1","Geo-invest","10",528261.0398,4566134.035,580
"28","SP1","1.35","Argilla giallastra.","3","1","Geo-invest","10",528261.0398,4566134.035,580
"29","SP1","1.4","Argilla giallastra.","3","1","Geo-invest","10",528261.0398,4566134.035,580
"30","SP1","1.45","Argilla giallastra.","3","1","Geo-invest","10",528261.0398,4566134.035,580
"31","SP1","1.5","Argilla giallastra.","3","1","Geo-invest","10",528261.0398,4566134.035,580
"32","SP1","1.55","Argilla giallastra.","3","1","Geo-invest","10",528261.0398,4566134.035,580
"33","SP1","1.6","Argilla giallastra.","3","1","Geo-invest","10",528261.0398,4566134.035,580
"34","SP1","1.65","Argilla giallastra.","3","1","Geo-invest","10",528261.0398,4566134.035,580
"35","SP1","1.7","Argilla giallastra.","3","1","Geo-invest","10",528261.0398,4566134.035,580
"36","SP1","1.75","Argilla giallastra.","3","1","Geo-invest","10",528261.0398,4566134.035,580
"37","SP1","1.8","Argilla giallastra.","3","1","Geo-invest","10",528261.0398,4566134.035,580
"38","SP1","1.85","Argilla giallastra.","3","1","Geo-invest","10",528261.0398,4566134.035,580
"39","SP1","1.9","Argilla giallastra.","3","1","Geo-invest","10",528261.0398,4566134.035,580
"40","SP1","1.95","Argilla giallastra.","3","1","Geo-invest","10",528261.0398,4566134.035,580
"41","SP1","2","Argilla giallastra.","3","1","Geo-invest","10",528261.0398,4566134.035,580
"42","SP1","2.05","Argilla giallastra.","3","1","Geo-invest","10",528261.0398,4566134.035,580
"43","SP1","2.1","Argilla giallastra.","3","1","Geo-invest","10",528261.0398,4566134.035,580
"44","SP1","2.15","Argilla giallastra.","3","1","Geo-invest","10",528261.0398,4566134.035,580
"45","SP1","2.2","Argilla giallastra.","3","1","Geo-invest","10",528261.0398,4566134.035,580
"46","SP1","2.25","Argilla giallastra.","3","1","Geo-invest","10",528261.0398,4566134.035,580
"47","SP1","2.3","Argilla giallastra.","3","1","Geo-invest","10",528261.0398,4566134.035,580
"48","SP1","2.35","Argilla giallastra.","3","1","Geo-invest","10",528261.0398,4566134.035,580
"49","SP1","2.4","Argilla giallastra.","3","1","Geo-invest","10",528261.0398,4566134.035,580
"50","SP1","2.45","Argilla giallastra.","3","1","Geo-invest","10",528261.0398,4566134.035,580
"51","SP1","2.5","Argilla giallastra.","3","1","Geo-invest","10",528261.0398,4566134.035,580
"52","SP1","2.55","Argilla giallastra.","3","1","Geo-invest","10",528261.0398,4566134.035,580
"53","SP1","2.6","Argilla giallastra.","3","1","Geo-invest","10",528261.0398,4566134.035,580
"54","SP1","2.65","Argilla giallastra.","3","1","Geo-invest","10",528261.0398,4566134.035,580
"55","SP1","2.7","Argilla giallastra.","3","1","Geo-invest","10",528261.0398,4566134.035,580
"56","SP1","2.75","Argilla giallastra.","3","1","Geo-invest","10",528261.0398,4566134.035,580
"57","SP1","2.8","Argilla giallastra.","3","1","Geo-invest","10",528261.0398,4566134.035,580
"58","SP1","2.85","Argilla giallastra.","3","1","Geo-invest","10",528261.0398,4566134.035,580
"59","SP1","2.9","Argilla giallastra.","3","1","Geo-invest","10",528261.0398,4566134.035,580
"60","SP1","2.95","Argilla giallastra.","3","1","Geo-invest","10",528261.0398,4566134.035,580
"61","SP1","3","Argilla giallastra.","3","1","Geo-invest","10",528261.0398,4566134.035,580
"62","SP1","3.05","Argilla giallastra.","3","1","Geo-invest","10",528261.0398,4566134.035,580
"63","SP1","3.1","Argilla giallastra.","3","1","Geo-invest","10",528261.0398,4566134.035,580
"64","SP1","3.15","Argilla giallastra.","3","1","Geo-invest","10",528261.0398,4566134.035,580
"65","SP1","3.2","Argilla giallastra.","3","1","Geo-invest","10",528261.0398,4566134.035,580
"66","SP1","3.25","Argilla giallastra.","3","1","Geo-invest","10",528261.0398,4566134.035,580
"67","SP1","3.3","Argilla giallastra.","3","1","Geo-invest","10",528261.0398,4566134.035,580
"68","SP1","3.35","Argilla giallastra.","3","1","Geo-invest","10",528261.0398,4566134.035,580
"69","SP1","3.4","Argilla giallastra.","3","1","Geo-invest","10",528261.0398,4566134.035,580
"70","SP1","3.45","Argilla giallastra.","3","1","Geo-invest","10",528261.0398,4566134.035,580
"71","SP1","3.5","Argilla giallastra.","3","1","Geo-invest","10",528261.0398,4566134.035,580
"72","SP1","3.55","Argilla giallastra.","3","1","Geo-invest","10",528261.0398,4566134.035,580
"73","SP1","3.6","Argilla giallastra.","3","1","Geo-invest","10",528261.0398,4566134.035,580
"74","SP1","3.65","Argilla giallastra.","3","1","Geo-invest","10",528261.0398,4566134.035,580
"75","SP1","3.7","Argilla giallastra.","3","1","Geo-invest","10",528261.0398,4566134.035,580
"76","SP1","3.75","Argilla giallastra.","3","1","Geo-invest","10",528261.0398,4566134.035,580
"77","SP1","3.8","Argilla giallastra.","3","1","Geo-invest","10",528261.0398,4566134.035,580
"78","SP1","3.85","Argilla giallastra.","3","1","Geo-invest","10",528261.0398,4566134.035,580
"79","SP1","3.9","Argilla giallastra.","3","1","Geo-invest","10",528261.0398,4566134.035,580
"80","SP1","3.95","Argilla giallastra.","3","1","Geo-invest","10",528261.0398,4566134.035,580
"81","SP1","4","Argilla giallastra.","3","1","Geo-invest","10",528261.0398,4566134.035,580
