"","borehole","Depth","Description","Unit","Valid","campaign","DEPTH","x","y","z"
"1","L2","0","Terreno.","T","1","Troncone","24.000",528658.189,4566481.29,588
"2","L2","0.05","Terreno.","T","1","Troncone","24.000",528658.189,4566481.29,588
"3","L2","0.1","Terreno.","T","1","Troncone","24.000",528658.189,4566481.29,588
"4","L2","0.15","Terreno.","T","1","Troncone","24.000",528658.189,4566481.29,588
"5","L2","0.2","Terreno.","T","1","Troncone","24.000",528658.189,4566481.29,588
"6","L2","0.25","Terreno.","T","1","Troncone","24.000",528658.189,4566481.29,588
"7","L2","0.3","Terreno.","T","1","Troncone","24.000",528658.189,4566481.29,588
"8","L2","0.35","Terreno.","T","1","Troncone","24.000",528658.189,4566481.29,588
"9","L2","0.4","Terreno.","T","1","Troncone","24.000",528658.189,4566481.29,588
"10","L2","0.45","Terreno.","T","1","Troncone","24.000",528658.189,4566481.29,588
"11","L2","0.5","Terreno.","T","1","Troncone","24.000",528658.189,4566481.29,588
"12","L2","0.55","Terreno.","T","1","Troncone","24.000",528658.189,4566481.29,588
"13","L2","0.6","Terreno.","T","1","Troncone","24.000",528658.189,4566481.29,588
"14","L2","0.65","Terreno.","T","1","Troncone","24.000",528658.189,4566481.29,588
"15","L2","0.7","Terreno.","T","1","Troncone","24.000",528658.189,4566481.29,588
"16","L2","0.75","Terreno.","T","1","Troncone","24.000",528658.189,4566481.29,588
"17","L2","0.8","Terreno.","T","1","Troncone","24.000",528658.189,4566481.29,588
"18","L2","0.85","Terreno.","T","1","Troncone","24.000",528658.189,4566481.29,588
"19","L2","0.9","Terreno.","T","1","Troncone","24.000",528658.189,4566481.29,588
"20","L2","0.95","Terreno.","T","1","Troncone","24.000",528658.189,4566481.29,588
"21","L2","1","Terreno.","T","1","Troncone","24.000",528658.189,4566481.29,588
"22","L2","1.05","Terreno.","T","1","Troncone","24.000",528658.189,4566481.29,588
"23","L2","1.1","Terreno.","T","1","Troncone","24.000",528658.189,4566481.29,588
"24","L2","1.15","Terreno.","T","1","Troncone","24.000",528658.189,4566481.29,588
"25","L2","1.2","Terreno.","T","1","Troncone","24.000",528658.189,4566481.29,588
"26","L2","1.25","Terreno.","T","1","Troncone","24.000",528658.189,4566481.29,588
"27","L2","1.3","Terreno.","T","1","Troncone","24.000",528658.189,4566481.29,588
"28","L2","1.35","Terreno.","T","1","Troncone","24.000",528658.189,4566481.29,588
"29","L2","1.4","Terreno.","T","1","Troncone","24.000",528658.189,4566481.29,588
"30","L2","1.45","Terreno.","T","1","Troncone","24.000",528658.189,4566481.29,588
"31","L2","1.5","Terreno.","T","1","Troncone","24.000",528658.189,4566481.29,588
"32","L2","1.55","Terreno.","T","1","Troncone","24.000",528658.189,4566481.29,588
"33","L2","1.6","Terreno.","T","1","Troncone","24.000",528658.189,4566481.29,588
"34","L2","1.65","Terreno.","T","1","Troncone","24.000",528658.189,4566481.29,588
"35","L2","1.7","Terreno.","T","1","Troncone","24.000",528658.189,4566481.29,588
"36","L2","1.75","Terreno.","T","1","Troncone","24.000",528658.189,4566481.29,588
"37","L2","1.8","Terreno.","T","1","Troncone","24.000",528658.189,4566481.29,588
"38","L2","1.85","Terreno.","T","1","Troncone","24.000",528658.189,4566481.29,588
"39","L2","1.9","Terreno.","T","1","Troncone","24.000",528658.189,4566481.29,588
"40","L2","1.95","Terreno.","T","1","Troncone","24.000",528658.189,4566481.29,588
"41","L2","2","Terreno.","T","1","Troncone","24.000",528658.189,4566481.29,588
"42","L2","2.05","Terreno.","T","1","Troncone","24.000",528658.189,4566481.29,588
"43","L2","2.1","Terreno.","T","1","Troncone","24.000",528658.189,4566481.29,588
"44","L2","2.15","Terreno.","T","1","Troncone","24.000",528658.189,4566481.29,588
"45","L2","2.2","Terreno.","T","1","Troncone","24.000",528658.189,4566481.29,588
"46","L2","2.25","Terreno.","T","1","Troncone","24.000",528658.189,4566481.29,588
"47","L2","2.3","Terreno.","T","1","Troncone","24.000",528658.189,4566481.29,588
"48","L2","2.35","Terreno.","T","1","Troncone","24.000",528658.189,4566481.29,588
"49","L2","2.4","Terreno.","T","1","Troncone","24.000",528658.189,4566481.29,588
"50","L2","2.45","Terreno.","T","1","Troncone","24.000",528658.189,4566481.29,588
"51","L2","2.5","Terreno.","T","1","Troncone","24.000",528658.189,4566481.29,588
"52","L2","2.55","Terreno.","T","1","Troncone","24.000",528658.189,4566481.29,588
"53","L2","2.6","Terreno.","T","1","Troncone","24.000",528658.189,4566481.29,588
"54","L2","2.65","Terreno.","T","1","Troncone","24.000",528658.189,4566481.29,588
"55","L2","2.7","Terreno.","T","1","Troncone","24.000",528658.189,4566481.29,588
"56","L2","2.75","Terreno.","T","1","Troncone","24.000",528658.189,4566481.29,588
"57","L2","2.8","Terreno.","T","1","Troncone","24.000",528658.189,4566481.29,588
"58","L2","2.85","Terreno.","T","1","Troncone","24.000",528658.189,4566481.29,588
"59","L2","2.9","Terreno.","T","1","Troncone","24.000",528658.189,4566481.29,588
"60","L2","2.95","Terreno.","T","1","Troncone","24.000",528658.189,4566481.29,588
"61","L2","3","Terreno.","T","1","Troncone","24.000",528658.189,4566481.29,588
"62","L2","3.05","Terreno.","T","1","Troncone","24.000",528658.189,4566481.29,588
"63","L2","3.1","Terreno.","T","1","Troncone","24.000",528658.189,4566481.29,588
"64","L2","3.15","Terreno.","T","1","Troncone","24.000",528658.189,4566481.29,588
"65","L2","3.2","Terreno.","T","1","Troncone","24.000",528658.189,4566481.29,588
"66","L2","3.25","Terreno.","T","1","Troncone","24.000",528658.189,4566481.29,588
"67","L2","3.3","Terreno.","T","1","Troncone","24.000",528658.189,4566481.29,588
"68","L2","3.35","Terreno.","T","1","Troncone","24.000",528658.189,4566481.29,588
"69","L2","3.4","Terreno.","T","1","Troncone","24.000",528658.189,4566481.29,588
"70","L2","3.45","Terreno.","T","1","Troncone","24.000",528658.189,4566481.29,588
"71","L2","3.5","Terreno.","T","1","Troncone","24.000",528658.189,4566481.29,588
