"","borehole","Depth","Description","Unit","Valid","campaign","DEPTH","x","y","z"
"1","C2P","0","Materiale di riporto debolmente umido.","Riporto","1","Coppolella","70.000",528465.176,4565992.22,550.63
"2","C2P","0.05","Materiale di riporto debolmente umido.","Riporto","1","Coppolella","70.000",528465.176,4565992.22,550.63
"3","C2P","0.1","Materiale di riporto debolmente umido.","Riporto","1","Coppolella","70.000",528465.176,4565992.22,550.63
"4","C2P","0.15","Materiale di riporto debolmente umido.","Riporto","1","Coppolella","70.000",528465.176,4565992.22,550.63
"5","C2P","0.2","Materiale di riporto debolmente umido.","Riporto","1","Coppolella","70.000",528465.176,4565992.22,550.63
"6","C2P","0.25","Materiale di riporto debolmente umido.","Riporto","1","Coppolella","70.000",528465.176,4565992.22,550.63
"7","C2P","0.3","Materiale di riporto debolmente umido.","Riporto","1","Coppolella","70.000",528465.176,4565992.22,550.63
"8","C2P","0.35","Materiale di riporto debolmente umido.","Riporto","1","Coppolella","70.000",528465.176,4565992.22,550.63
"9","C2P","0.4","Materiale di riporto debolmente umido.","Riporto","1","Coppolella","70.000",528465.176,4565992.22,550.63
"10","C2P","0.45","Materiale di riporto debolmente umido.","Riporto","1","Coppolella","70.000",528465.176,4565992.22,550.63
"11","C2P","0.5","Materiale di riporto debolmente umido.","Riporto","1","Coppolella","70.000",528465.176,4565992.22,550.63
"12","C2P","0.55","Materiale di riporto debolmente umido.","Riporto","1","Coppolella","70.000",528465.176,4565992.22,550.63
"13","C2P","0.6","Materiale di riporto debolmente umido.","Riporto","1","Coppolella","70.000",528465.176,4565992.22,550.63
"14","C2P","0.65","Materiale di riporto debolmente umido.","Riporto","1","Coppolella","70.000",528465.176,4565992.22,550.63
"15","C2P","0.7","Materiale di riporto debolmente umido.","Riporto","1","Coppolella","70.000",528465.176,4565992.22,550.63
"16","C2P","0.75","Materiale di riporto debolmente umido.","Riporto","1","Coppolella","70.000",528465.176,4565992.22,550.63
"17","C2P","0.8","Materiale di riporto debolmente umido.","Riporto","1","Coppolella","70.000",528465.176,4565992.22,550.63
"18","C2P","0.85","Materiale di riporto debolmente umido.","Riporto","1","Coppolella","70.000",528465.176,4565992.22,550.63
"19","C2P","0.9","Materiale di riporto debolmente umido.","Riporto","1","Coppolella","70.000",528465.176,4565992.22,550.63
"20","C2P","0.95","Materiale di riporto debolmente umido.","Riporto","1","Coppolella","70.000",528465.176,4565992.22,550.63
"21","C2P","1","Materiale di riporto debolmente umido.","Riporto","1","Coppolella","70.000",528465.176,4565992.22,550.63
"22","C2P","1.05","Materiale di riporto debolmente umido.","Riporto","1","Coppolella","70.000",528465.176,4565992.22,550.63
"23","C2P","1.1","Materiale di riporto debolmente umido.","Riporto","1","Coppolella","70.000",528465.176,4565992.22,550.63
"24","C2P","1.15","Materiale di riporto debolmente umido.","Riporto","1","Coppolella","70.000",528465.176,4565992.22,550.63
"25","C2P","1.2","Materiale di riporto debolmente umido.","Riporto","1","Coppolella","70.000",528465.176,4565992.22,550.63
"26","C2P","1.25","Materiale di riporto debolmente umido.","Riporto","1","Coppolella","70.000",528465.176,4565992.22,550.63
"27","C2P","1.3","Materiale di riporto debolmente umido.","Riporto","1","Coppolella","70.000",528465.176,4565992.22,550.63
"28","C2P","1.35","Materiale di riporto debolmente umido.","Riporto","1","Coppolella","70.000",528465.176,4565992.22,550.63
"29","C2P","1.4","Materiale di riporto debolmente umido.","Riporto","1","Coppolella","70.000",528465.176,4565992.22,550.63
"30","C2P","1.45","Materiale di riporto debolmente umido.","Riporto","1","Coppolella","70.000",528465.176,4565992.22,550.63
"31","C2P","1.5","Materiale di riporto debolmente umido.","Riporto","1","Coppolella","70.000",528465.176,4565992.22,550.63
"32","C2P","1.55","Materiale di riporto debolmente umido.","Riporto","1","Coppolella","70.000",528465.176,4565992.22,550.63
"33","C2P","1.6","Materiale di riporto debolmente umido.","Riporto","1","Coppolella","70.000",528465.176,4565992.22,550.63
"34","C2P","1.65","Materiale di riporto debolmente umido.","Riporto","1","Coppolella","70.000",528465.176,4565992.22,550.63
"35","C2P","1.7","Materiale di riporto debolmente umido.","Riporto","1","Coppolella","70.000",528465.176,4565992.22,550.63
"36","C2P","1.75","Materiale di riporto debolmente umido.","Riporto","1","Coppolella","70.000",528465.176,4565992.22,550.63
"37","C2P","1.8","Materiale di riporto debolmente umido.","Riporto","1","Coppolella","70.000",528465.176,4565992.22,550.63
"38","C2P","1.85","Materiale di riporto debolmente umido.","Riporto","1","Coppolella","70.000",528465.176,4565992.22,550.63
"39","C2P","1.9","Materiale di riporto debolmente umido.","Riporto","1","Coppolella","70.000",528465.176,4565992.22,550.63
"40","C2P","1.95","Materiale di riporto debolmente umido.","Riporto","1","Coppolella","70.000",528465.176,4565992.22,550.63
"41","C2P","2","Materiale di riporto debolmente umido.","Riporto","1","Coppolella","70.000",528465.176,4565992.22,550.63
"42","C2P","2.05","Materiale di riporto debolmente umido.","Riporto","1","Coppolella","70.000",528465.176,4565992.22,550.63
"43","C2P","2.1","Materiale di riporto debolmente umido.","Riporto","1","Coppolella","70.000",528465.176,4565992.22,550.63
"44","C2P","2.15","Materiale di riporto debolmente umido.","Riporto","1","Coppolella","70.000",528465.176,4565992.22,550.63
"45","C2P","2.2","Materiale di riporto debolmente umido.","Riporto","1","Coppolella","70.000",528465.176,4565992.22,550.63
"46","C2P","2.25","Materiale di riporto debolmente umido.","Riporto","1","Coppolella","70.000",528465.176,4565992.22,550.63
"47","C2P","2.3","Materiale di riporto debolmente umido.","Riporto","1","Coppolella","70.000",528465.176,4565992.22,550.63
"48","C2P","2.35","Materiale di riporto debolmente umido.","Riporto","1","Coppolella","70.000",528465.176,4565992.22,550.63
"49","C2P","2.4","Materiale di riporto debolmente umido.","Riporto","1","Coppolella","70.000",528465.176,4565992.22,550.63
"50","C2P","2.45","Materiale di riporto debolmente umido.","Riporto","1","Coppolella","70.000",528465.176,4565992.22,550.63
"51","C2P","2.5","Materiale di riporto debolmente umido.","Riporto","1","Coppolella","70.000",528465.176,4565992.22,550.63
"52","C2P","2.55","Materiale di riporto debolmente umido.","Riporto","1","Coppolella","70.000",528465.176,4565992.22,550.63
"53","C2P","2.6","Materiale di riporto debolmente umido.","Riporto","1","Coppolella","70.000",528465.176,4565992.22,550.63
"54","C2P","2.65","Materiale di riporto debolmente umido.","Riporto","1","Coppolella","70.000",528465.176,4565992.22,550.63
"55","C2P","2.7","Materiale di riporto debolmente umido.","Riporto","1","Coppolella","70.000",528465.176,4565992.22,550.63
"56","C2P","2.75","Materiale di riporto debolmente umido.","Riporto","1","Coppolella","70.000",528465.176,4565992.22,550.63
"57","C2P","2.8","Materiale di riporto debolmente umido.","Riporto","1","Coppolella","70.000",528465.176,4565992.22,550.63
"58","C2P","2.85","Materiale di riporto debolmente umido.","Riporto","1","Coppolella","70.000",528465.176,4565992.22,550.63
"59","C2P","2.9","Materiale di riporto debolmente umido.","Riporto","1","Coppolella","70.000",528465.176,4565992.22,550.63
"60","C2P","2.95","Materiale di riporto debolmente umido.","Riporto","1","Coppolella","70.000",528465.176,4565992.22,550.63
"61","C2P","3","Materiale di riporto debolmente umido.","Riporto","1","Coppolella","70.000",528465.176,4565992.22,550.63
"62","C2P","3.05","Materiale di riporto debolmente umido.","Riporto","1","Coppolella","70.000",528465.176,4565992.22,550.63
"63","C2P","3.1","Materiale di riporto debolmente umido.","Riporto","1","Coppolella","70.000",528465.176,4565992.22,550.63
"64","C2P","3.15","Materiale di riporto debolmente umido.","Riporto","1","Coppolella","70.000",528465.176,4565992.22,550.63
"65","C2P","3.2","Materiale di riporto debolmente umido.","Riporto","1","Coppolella","70.000",528465.176,4565992.22,550.63
"66","C2P","3.25","Materiale di riporto debolmente umido.","Riporto","1","Coppolella","70.000",528465.176,4565992.22,550.63
"67","C2P","3.3","Materiale di riporto debolmente umido.","Riporto","1","Coppolella","70.000",528465.176,4565992.22,550.63
"68","C2P","3.35","Materiale di riporto debolmente umido.","Riporto","1","Coppolella","70.000",528465.176,4565992.22,550.63
"69","C2P","3.4","Materiale di riporto debolmente umido.","Riporto","1","Coppolella","70.000",528465.176,4565992.22,550.63
"70","C2P","3.45","Materiale di riporto debolmente umido.","Riporto","1","Coppolella","70.000",528465.176,4565992.22,550.63
"71","C2P","3.5","Materiale di riporto debolmente umido.","Riporto","1","Coppolella","70.000",528465.176,4565992.22,550.63
"72","C2P","3.55","Materiale di riporto debolmente umido.","Riporto","1","Coppolella","70.000",528465.176,4565992.22,550.63
"73","C2P","3.6","Materiale di riporto debolmente umido.","Riporto","1","Coppolella","70.000",528465.176,4565992.22,550.63
"74","C2P","3.65","Materiale di riporto debolmente umido.","Riporto","1","Coppolella","70.000",528465.176,4565992.22,550.63
"75","C2P","3.7","Materiale di riporto debolmente umido.","Riporto","1","Coppolella","70.000",528465.176,4565992.22,550.63
"76","C2P","3.75","Materiale di riporto debolmente umido.","Riporto","1","Coppolella","70.000",528465.176,4565992.22,550.63
"77","C2P","3.8","Materiale di riporto debolmente umido.","Riporto","1","Coppolella","70.000",528465.176,4565992.22,550.63
"78","C2P","3.85","Materiale di riporto debolmente umido.","Riporto","1","Coppolella","70.000",528465.176,4565992.22,550.63
"79","C2P","3.9","Materiale di riporto debolmente umido.","Riporto","1","Coppolella","70.000",528465.176,4565992.22,550.63
"80","C2P","3.95","Materiale di riporto debolmente umido.","Riporto","1","Coppolella","70.000",528465.176,4565992.22,550.63
"81","C2P","4","Materiale di riporto debolmente umido.","Riporto","1","Coppolella","70.000",528465.176,4565992.22,550.63
"82","C2P","4.05","Materiale di riporto debolmente umido.","Riporto","1","Coppolella","70.000",528465.176,4565992.22,550.63
"83","C2P","4.1","Materiale di riporto debolmente umido.","Riporto","1","Coppolella","70.000",528465.176,4565992.22,550.63
"84","C2P","4.15","Materiale di riporto debolmente umido.","Riporto","1","Coppolella","70.000",528465.176,4565992.22,550.63
"85","C2P","4.2","Materiale di riporto debolmente umido.","Riporto","1","Coppolella","70.000",528465.176,4565992.22,550.63
