"","borehole","Depth","Description","Unit","Valid","campaign","DEPTH","x","y","z"
"1","FP3","0","Terreno organico.","T","1","Geoconsul","25",528417.5568,4566288.245,567
"2","FP3","0.05","Terreno organico.","T","1","Geoconsul","25",528417.5568,4566288.245,567
"3","FP3","0.1","Terreno organico.","T","1","Geoconsul","25",528417.5568,4566288.245,567
"4","FP3","0.15","Terreno organico.","T","1","Geoconsul","25",528417.5568,4566288.245,567
"5","FP3","0.2","Terreno organico.","T","1","Geoconsul","25",528417.5568,4566288.245,567
"6","FP3","0.25","Terreno organico.","T","1","Geoconsul","25",528417.5568,4566288.245,567
"7","FP3","0.3","Terreno organico.","T","1","Geoconsul","25",528417.5568,4566288.245,567
"8","FP3","0.35","Limo sabbioso a luoghi argilloso avana talora con zone ossidate.","3","1","Geoconsul","25",528417.5568,4566288.245,567
"9","FP3","0.4","Limo sabbioso a luoghi argilloso avana talora con zone ossidate.","3","1","Geoconsul","25",528417.5568,4566288.245,567
"10","FP3","0.45","Limo sabbioso a luoghi argilloso avana talora con zone ossidate.","3","1","Geoconsul","25",528417.5568,4566288.245,567
"11","FP3","0.5","Limo sabbioso a luoghi argilloso avana talora con zone ossidate.","3","1","Geoconsul","25",528417.5568,4566288.245,567
"12","FP3","0.55","Limo sabbioso a luoghi argilloso avana talora con zone ossidate.","3","1","Geoconsul","25",528417.5568,4566288.245,567
"13","FP3","0.6","Limo sabbioso a luoghi argilloso avana talora con zone ossidate.","3","1","Geoconsul","25",528417.5568,4566288.245,567
"14","FP3","0.65","Limo sabbioso a luoghi argilloso avana talora con zone ossidate.","3","1","Geoconsul","25",528417.5568,4566288.245,567
"15","FP3","0.7","Limo sabbioso a luoghi argilloso avana talora con zone ossidate.","3","1","Geoconsul","25",528417.5568,4566288.245,567
"16","FP3","0.75","Limo sabbioso a luoghi argilloso avana talora con zone ossidate.","3","1","Geoconsul","25",528417.5568,4566288.245,567
"17","FP3","0.8","Limo sabbioso a luoghi argilloso avana talora con zone ossidate.","3","1","Geoconsul","25",528417.5568,4566288.245,567
"18","FP3","0.85","Limo sabbioso a luoghi argilloso avana talora con zone ossidate.","3","1","Geoconsul","25",528417.5568,4566288.245,567
"19","FP3","0.9","Limo sabbioso a luoghi argilloso avana talora con zone ossidate.","3","1","Geoconsul","25",528417.5568,4566288.245,567
"20","FP3","0.95","Limo sabbioso a luoghi argilloso avana talora con zone ossidate.","3","1","Geoconsul","25",528417.5568,4566288.245,567
"21","FP3","1","Limo sabbioso a luoghi argilloso avana talora con zone ossidate.","3","1","Geoconsul","25",528417.5568,4566288.245,567
"22","FP3","1.05","Limo sabbioso a luoghi argilloso avana talora con zone ossidate.","3","1","Geoconsul","25",528417.5568,4566288.245,567
"23","FP3","1.1","Limo sabbioso a luoghi argilloso avana talora con zone ossidate.","3","1","Geoconsul","25",528417.5568,4566288.245,567
"24","FP3","1.15","Limo sabbioso a luoghi argilloso avana talora con zone ossidate.","3","1","Geoconsul","25",528417.5568,4566288.245,567
"25","FP3","1.2","Limo sabbioso a luoghi argilloso avana talora con zone ossidate.","3","1","Geoconsul","25",528417.5568,4566288.245,567
"26","FP3","1.25","Limo sabbioso a luoghi argilloso avana talora con zone ossidate.","3","1","Geoconsul","25",528417.5568,4566288.245,567
"27","FP3","1.3","Limo sabbioso a luoghi argilloso avana talora con zone ossidate.","3","1","Geoconsul","25",528417.5568,4566288.245,567
"28","FP3","1.35","Limo sabbioso a luoghi argilloso avana talora con zone ossidate.","3","1","Geoconsul","25",528417.5568,4566288.245,567
"29","FP3","1.4","Limo sabbioso a luoghi argilloso avana talora con zone ossidate.","3","1","Geoconsul","25",528417.5568,4566288.245,567
"30","FP3","1.45","Limo sabbioso a luoghi argilloso avana talora con zone ossidate.","3","1","Geoconsul","25",528417.5568,4566288.245,567
"31","FP3","1.5","Limo sabbioso a luoghi argilloso avana talora con zone ossidate.","3","1","Geoconsul","25",528417.5568,4566288.245,567
"32","FP3","1.55","Limo sabbioso a luoghi argilloso avana talora con zone ossidate.","3","1","Geoconsul","25",528417.5568,4566288.245,567
"33","FP3","1.6","Limo sabbioso a luoghi argilloso avana talora con zone ossidate.","3","1","Geoconsul","25",528417.5568,4566288.245,567
"34","FP3","1.65","Limo sabbioso a luoghi argilloso avana talora con zone ossidate.","3","1","Geoconsul","25",528417.5568,4566288.245,567
"35","FP3","1.7","Limo sabbioso a luoghi argilloso avana talora con zone ossidate.","3","1","Geoconsul","25",528417.5568,4566288.245,567
"36","FP3","1.75","Limo sabbioso a luoghi argilloso avana talora con zone ossidate.","3","1","Geoconsul","25",528417.5568,4566288.245,567
"37","FP3","1.8","Limo sabbioso a luoghi argilloso avana talora con zone ossidate.","3","1","Geoconsul","25",528417.5568,4566288.245,567
"38","FP3","1.85","Limo sabbioso a luoghi argilloso avana talora con zone ossidate.","3","1","Geoconsul","25",528417.5568,4566288.245,567
"39","FP3","1.9","Limo sabbioso a luoghi argilloso avana talora con zone ossidate.","3","1","Geoconsul","25",528417.5568,4566288.245,567
"40","FP3","1.95","Limo sabbioso a luoghi argilloso avana talora con zone ossidate.","3","1","Geoconsul","25",528417.5568,4566288.245,567
"41","FP3","2","Limo sabbioso a luoghi argilloso avana talora con zone ossidate.","3","1","Geoconsul","25",528417.5568,4566288.245,567
"42","FP3","2.05","Limo sabbioso a luoghi argilloso avana talora con zone ossidate.","3","1","Geoconsul","25",528417.5568,4566288.245,567
"43","FP3","2.1","Limo sabbioso a luoghi argilloso avana talora con zone ossidate.","3","1","Geoconsul","25",528417.5568,4566288.245,567
"44","FP3","2.15","Limo sabbioso a luoghi argilloso avana talora con zone ossidate.","3","1","Geoconsul","25",528417.5568,4566288.245,567
"45","FP3","2.2","Limo sabbioso a luoghi argilloso avana talora con zone ossidate.","3","1","Geoconsul","25",528417.5568,4566288.245,567
"46","FP3","2.25","Limo sabbioso a luoghi argilloso avana talora con zone ossidate.","3","1","Geoconsul","25",528417.5568,4566288.245,567
"47","FP3","2.3","Limo sabbioso a luoghi argilloso avana talora con zone ossidate.","3","1","Geoconsul","25",528417.5568,4566288.245,567
