"","borehole","Depth","Description","Unit","Valid","campaign","DEPTH","x","y","z"
"1","S11","0","Riporto antropico di varia natura.","Riporto","1","AdBacino","32.5",528386.9267,4565957.917,541.41
"2","S11","0.05","Riporto antropico di varia natura.","Riporto","1","AdBacino","32.5",528386.9267,4565957.917,541.41
"3","S11","0.1","Riporto antropico di varia natura.","Riporto","1","AdBacino","32.5",528386.9267,4565957.917,541.41
"4","S11","0.15","Riporto antropico di varia natura.","Riporto","1","AdBacino","32.5",528386.9267,4565957.917,541.41
"5","S11","0.2","Riporto antropico di varia natura.","Riporto","1","AdBacino","32.5",528386.9267,4565957.917,541.41
"6","S11","0.25","Riporto antropico di varia natura.","Riporto","1","AdBacino","32.5",528386.9267,4565957.917,541.41
"7","S11","0.3","Riporto antropico di varia natura.","Riporto","1","AdBacino","32.5",528386.9267,4565957.917,541.41
"8","S11","0.35","Riporto antropico di varia natura.","Riporto","1","AdBacino","32.5",528386.9267,4565957.917,541.41
"9","S11","0.4","Riporto antropico di varia natura.","Riporto","1","AdBacino","32.5",528386.9267,4565957.917,541.41
"10","S11","0.45","Riporto antropico di varia natura.","Riporto","1","AdBacino","32.5",528386.9267,4565957.917,541.41
"11","S11","0.5","Riporto antropico di varia natura.","Riporto","1","AdBacino","32.5",528386.9267,4565957.917,541.41
"12","S11","0.55","Riporto antropico di varia natura.","Riporto","1","AdBacino","32.5",528386.9267,4565957.917,541.41
"13","S11","0.6","Riporto antropico di varia natura.","Riporto","1","AdBacino","32.5",528386.9267,4565957.917,541.41
"14","S11","0.65","Riporto antropico di varia natura.","Riporto","1","AdBacino","32.5",528386.9267,4565957.917,541.41
"15","S11","0.7","Riporto antropico di varia natura.","Riporto","1","AdBacino","32.5",528386.9267,4565957.917,541.41
"16","S11","0.75","Riporto antropico di varia natura.","Riporto","1","AdBacino","32.5",528386.9267,4565957.917,541.41
"17","S11","0.8","Riporto antropico di varia natura.","Riporto","1","AdBacino","32.5",528386.9267,4565957.917,541.41
"18","S11","0.85","Riporto antropico di varia natura.","Riporto","1","AdBacino","32.5",528386.9267,4565957.917,541.41
"19","S11","0.9","Riporto antropico di varia natura.","Riporto","1","AdBacino","32.5",528386.9267,4565957.917,541.41
"20","S11","0.95","Riporto antropico di varia natura.","Riporto","1","AdBacino","32.5",528386.9267,4565957.917,541.41
"21","S11","1","Riporto antropico di varia natura.","Riporto","1","AdBacino","32.5",528386.9267,4565957.917,541.41
"22","S11","1.05","Riporto antropico di varia natura.","Riporto","1","AdBacino","32.5",528386.9267,4565957.917,541.41
"23","S11","1.1","Riporto antropico di varia natura.","Riporto","1","AdBacino","32.5",528386.9267,4565957.917,541.41
"24","S11","1.15","Riporto antropico di varia natura.","Riporto","1","AdBacino","32.5",528386.9267,4565957.917,541.41
"25","S11","1.2","Riporto antropico di varia natura.","Riporto","1","AdBacino","32.5",528386.9267,4565957.917,541.41
"26","S11","1.25","Riporto antropico di varia natura.","Riporto","1","AdBacino","32.5",528386.9267,4565957.917,541.41
"27","S11","1.3","Riporto antropico di varia natura.","Riporto","1","AdBacino","32.5",528386.9267,4565957.917,541.41
"28","S11","1.35","Riporto antropico di varia natura.","Riporto","1","AdBacino","32.5",528386.9267,4565957.917,541.41
"29","S11","1.4","Riporto antropico di varia natura.","Riporto","1","AdBacino","32.5",528386.9267,4565957.917,541.41
"30","S11","1.45","Riporto antropico di varia natura.","Riporto","1","AdBacino","32.5",528386.9267,4565957.917,541.41
"31","S11","1.5","Riporto antropico di varia natura.","Riporto","1","AdBacino","32.5",528386.9267,4565957.917,541.41
"32","S11","1.55","Argilla limosa grigia e giallastra, a consistenza solida, inglobante ghiaia calcarenitica grossolana.","3","1","AdBacino","32.5",528386.9267,4565957.917,541.41
"33","S11","1.6","Argilla limosa grigia e giallastra, a consistenza solida, inglobante ghiaia calcarenitica grossolana.","3","1","AdBacino","32.5",528386.9267,4565957.917,541.41
"34","S11","1.65","Argilla limosa grigia e giallastra, a consistenza solida, inglobante ghiaia calcarenitica grossolana.","3","1","AdBacino","32.5",528386.9267,4565957.917,541.41
"35","S11","1.7","Argilla limosa grigia e giallastra, a consistenza solida, inglobante ghiaia calcarenitica grossolana.","3","1","AdBacino","32.5",528386.9267,4565957.917,541.41
