"","borehole","Depth","Description","Unit","Valid","campaign","DEPTH","x","y","z"
"1","S4","0","Riporto antropico.","Riporto","1","AdBacino","25",528359.7158,4566082.363,562
"2","S4","0.05","Riporto antropico.","Riporto","1","AdBacino","25",528359.7158,4566082.363,562
"3","S4","0.1","Riporto antropico.","Riporto","1","AdBacino","25",528359.7158,4566082.363,562
"4","S4","0.15","Riporto antropico.","Riporto","1","AdBacino","25",528359.7158,4566082.363,562
"5","S4","0.2","Riporto antropico.","Riporto","1","AdBacino","25",528359.7158,4566082.363,562
"6","S4","0.25","Riporto antropico.","Riporto","1","AdBacino","25",528359.7158,4566082.363,562
"7","S4","0.3","Riporto antropico.","Riporto","1","AdBacino","25",528359.7158,4566082.363,562
"8","S4","0.35","Riporto antropico.","Riporto","1","AdBacino","25",528359.7158,4566082.363,562
"9","S4","0.4","Riporto antropico.","Riporto","1","AdBacino","25",528359.7158,4566082.363,562
"10","S4","0.45","Riporto antropico.","Riporto","1","AdBacino","25",528359.7158,4566082.363,562
"11","S4","0.5","Riporto antropico.","Riporto","1","AdBacino","25",528359.7158,4566082.363,562
"12","S4","0.55","Riporto antropico.","Riporto","1","AdBacino","25",528359.7158,4566082.363,562
"13","S4","0.6","Riporto antropico.","Riporto","1","AdBacino","25",528359.7158,4566082.363,562
"14","S4","0.65","Riporto antropico.","Riporto","1","AdBacino","25",528359.7158,4566082.363,562
"15","S4","0.7","Riporto antropico.","Riporto","1","AdBacino","25",528359.7158,4566082.363,562
"16","S4","0.75","Riporto antropico.","Riporto","1","AdBacino","25",528359.7158,4566082.363,562
"17","S4","0.8","Riporto antropico.","Riporto","1","AdBacino","25",528359.7158,4566082.363,562
"18","S4","0.85","Riporto antropico.","Riporto","1","AdBacino","25",528359.7158,4566082.363,562
"19","S4","0.9","Riporto antropico.","Riporto","1","AdBacino","25",528359.7158,4566082.363,562
"20","S4","0.95","Riporto antropico.","Riporto","1","AdBacino","25",528359.7158,4566082.363,562
