"","borehole","Depth","Description","Unit","Valid","campaign","DEPTH","x","y","z"
"1","T19","0","Limo nero.","4","1","Botticelli","20",528581.6571,4566167.957,553
"2","T19","0.05","Limo nero.","4","1","Botticelli","20",528581.6571,4566167.957,553
"3","T19","0.1","Limo nero.","4","1","Botticelli","20",528581.6571,4566167.957,553
"4","T19","0.15","Limo nero.","4","1","Botticelli","20",528581.6571,4566167.957,553
"5","T19","0.2","Limo nero.","4","1","Botticelli","20",528581.6571,4566167.957,553
"6","T19","0.25","Limo nero.","4","1","Botticelli","20",528581.6571,4566167.957,553
"7","T19","0.3","Limo nero.","4","1","Botticelli","20",528581.6571,4566167.957,553
"8","T19","0.35","Limo nero.","4","1","Botticelli","20",528581.6571,4566167.957,553
"9","T19","0.4","Limo nero.","4","1","Botticelli","20",528581.6571,4566167.957,553
"10","T19","0.45","Limo nero.","4","1","Botticelli","20",528581.6571,4566167.957,553
"11","T19","0.5","Limo nero.","4","1","Botticelli","20",528581.6571,4566167.957,553
"12","T19","0.55","Limo nero.","4","1","Botticelli","20",528581.6571,4566167.957,553
"13","T19","0.6","Limo nero.","4","1","Botticelli","20",528581.6571,4566167.957,553
"14","T19","0.65","Limo nero.","4","1","Botticelli","20",528581.6571,4566167.957,553
"15","T19","0.7","Limo nero.","4","1","Botticelli","20",528581.6571,4566167.957,553
"16","T19","0.75","Limo nero.","4","1","Botticelli","20",528581.6571,4566167.957,553
"17","T19","0.8","Limo nero.","4","1","Botticelli","20",528581.6571,4566167.957,553
"18","T19","0.85","Limo nero.","4","1","Botticelli","20",528581.6571,4566167.957,553
"19","T19","0.9","Limo nero.","4","1","Botticelli","20",528581.6571,4566167.957,553
"20","T19","0.95","Limo nero.","4","1","Botticelli","20",528581.6571,4566167.957,553
"21","T19","1","Limo nero.","4","1","Botticelli","20",528581.6571,4566167.957,553
"22","T19","1.05","Limo nero.","4","1","Botticelli","20",528581.6571,4566167.957,553
"23","T19","1.1","Limo nero.","4","1","Botticelli","20",528581.6571,4566167.957,553
"24","T19","1.15","Limo nero.","4","1","Botticelli","20",528581.6571,4566167.957,553
"25","T19","1.2","Limo nero.","4","1","Botticelli","20",528581.6571,4566167.957,553
"26","T19","1.25","Limo nero.","4","1","Botticelli","20",528581.6571,4566167.957,553
