"","borehole","Depth","Description","Unit","Valid","campaign","DEPTH","x","y","z"
"1","V3","0","Massicciata stradale.","T","1","Giordano","20",528460.8758,4566478.808,600
"2","V3","0.05","Massicciata stradale.","T","1","Giordano","20",528460.8758,4566478.808,600
"3","V3","0.1","Massicciata stradale.","T","1","Giordano","20",528460.8758,4566478.808,600
"4","V3","0.15","Massicciata stradale.","T","1","Giordano","20",528460.8758,4566478.808,600
"5","V3","0.2","Massicciata stradale.","T","1","Giordano","20",528460.8758,4566478.808,600
"6","V3","0.25","Massicciata stradale.","T","1","Giordano","20",528460.8758,4566478.808,600
"7","V3","0.3","Massicciata stradale.","T","1","Giordano","20",528460.8758,4566478.808,600
"8","V3","0.35","Massicciata stradale.","T","1","Giordano","20",528460.8758,4566478.808,600
"9","V3","0.4","Massicciata stradale.","T","1","Giordano","20",528460.8758,4566478.808,600
"10","V3","0.45","Massicciata stradale.","T","1","Giordano","20",528460.8758,4566478.808,600
"11","V3","0.5","Massicciata stradale.","T","1","Giordano","20",528460.8758,4566478.808,600
"12","V3","0.55","Argille marnose alterate di colore verde giallastre.","3","1","Giordano","20",528460.8758,4566478.808,600
"13","V3","0.6","Argille marnose alterate di colore verde giallastre.","3","1","Giordano","20",528460.8758,4566478.808,600
"14","V3","0.65","Argille marnose alterate di colore verde giallastre.","3","1","Giordano","20",528460.8758,4566478.808,600
"15","V3","0.7","Argille marnose alterate di colore verde giallastre.","3","1","Giordano","20",528460.8758,4566478.808,600
"16","V3","0.75","Argille marnose alterate di colore verde giallastre.","3","1","Giordano","20",528460.8758,4566478.808,600
"17","V3","0.8","Argille marnose alterate di colore verde giallastre.","3","1","Giordano","20",528460.8758,4566478.808,600
"18","V3","0.85","Argille marnose alterate di colore verde giallastre.","3","1","Giordano","20",528460.8758,4566478.808,600
"19","V3","0.9","Argille marnose alterate di colore verde giallastre.","3","1","Giordano","20",528460.8758,4566478.808,600
"20","V3","0.95","Argille marnose alterate di colore verde giallastre.","3","1","Giordano","20",528460.8758,4566478.808,600
"21","V3","1","Argille marnose alterate di colore verde giallastre.","3","1","Giordano","20",528460.8758,4566478.808,600
"22","V3","1.05","Argille marnose alterate di colore verde giallastre.","3","1","Giordano","20",528460.8758,4566478.808,600
"23","V3","1.1","Argille marnose alterate di colore verde giallastre.","3","1","Giordano","20",528460.8758,4566478.808,600
"24","V3","1.15","Argille marnose alterate di colore verde giallastre.","3","1","Giordano","20",528460.8758,4566478.808,600
"25","V3","1.2","Argille marnose alterate di colore verde giallastre.","3","1","Giordano","20",528460.8758,4566478.808,600
"26","V3","1.25","Argille marnose alterate di colore verde giallastre.","3","1","Giordano","20",528460.8758,4566478.808,600
"27","V3","1.3","Argille marnose alterate di colore verde giallastre.","3","1","Giordano","20",528460.8758,4566478.808,600
"28","V3","1.35","Livelli calcareniti molto fratturati di colore grigio avana.","3","1","Giordano","20",528460.8758,4566478.808,600
"29","V3","1.4","Livelli calcareniti molto fratturati di colore grigio avana.","3","1","Giordano","20",528460.8758,4566478.808,600
"30","V3","1.45","Livelli calcareniti molto fratturati di colore grigio avana.","3","1","Giordano","20",528460.8758,4566478.808,600
"31","V3","1.5","Livelli calcareniti molto fratturati di colore grigio avana.","3","1","Giordano","20",528460.8758,4566478.808,600
"32","V3","1.55","Livelli calcareniti molto fratturati di colore grigio avana.","3","1","Giordano","20",528460.8758,4566478.808,600
"33","V3","1.6","Livelli calcareniti molto fratturati di colore grigio avana.","3","1","Giordano","20",528460.8758,4566478.808,600
"34","V3","1.65","Livelli calcareniti molto fratturati di colore grigio avana.","3","1","Giordano","20",528460.8758,4566478.808,600
"35","V3","1.7","Livelli calcareniti molto fratturati di colore grigio avana.","3","1","Giordano","20",528460.8758,4566478.808,600
"36","V3","1.75","Livelli calcareniti molto fratturati di colore grigio avana.","3","1","Giordano","20",528460.8758,4566478.808,600
"37","V3","1.8","Livelli calcareniti molto fratturati di colore grigio avana.","3","1","Giordano","20",528460.8758,4566478.808,600
"38","V3","1.85","Livelli calcareniti molto fratturati di colore grigio avana.","3","1","Giordano","20",528460.8758,4566478.808,600
"39","V3","1.9","Livelli calcareniti molto fratturati di colore grigio avana.","3","1","Giordano","20",528460.8758,4566478.808,600
"40","V3","1.95","Livelli calcareniti molto fratturati di colore grigio avana.","3","1","Giordano","20",528460.8758,4566478.808,600
"41","V3","2","Livelli calcareniti molto fratturati di colore grigio avana.","3","1","Giordano","20",528460.8758,4566478.808,600
"42","V3","2.05","Argilla marnosa avana giallastra con livelli arenacei.","3","1","Giordano","20",528460.8758,4566478.808,600
"43","V3","2.1","Argilla marnosa avana giallastra con livelli arenacei.","3","1","Giordano","20",528460.8758,4566478.808,600
"44","V3","2.15","Argilla marnosa avana giallastra con livelli arenacei.","3","1","Giordano","20",528460.8758,4566478.808,600
"45","V3","2.2","Argilla marnosa avana giallastra con livelli arenacei.","3","1","Giordano","20",528460.8758,4566478.808,600
"46","V3","2.25","Argilla marnosa avana giallastra con livelli arenacei.","3","1","Giordano","20",528460.8758,4566478.808,600
"47","V3","2.3","Argilla marnosa avana giallastra con livelli arenacei.","3","1","Giordano","20",528460.8758,4566478.808,600
"48","V3","2.35","Argilla marnosa avana giallastra con livelli arenacei.","3","1","Giordano","20",528460.8758,4566478.808,600
"49","V3","2.4","Argilla marnosa avana giallastra con livelli arenacei.","3","1","Giordano","20",528460.8758,4566478.808,600
"50","V3","2.45","Argilla marnosa avana giallastra con livelli arenacei.","3","1","Giordano","20",528460.8758,4566478.808,600
"51","V3","2.5","Argilla marnosa avana giallastra con livelli arenacei.","3","1","Giordano","20",528460.8758,4566478.808,600
"52","V3","2.55","Argilla marnosa avana giallastra con livelli arenacei.","3","1","Giordano","20",528460.8758,4566478.808,600
"53","V3","2.6","Argilla marnosa avana giallastra con livelli arenacei.","3","1","Giordano","20",528460.8758,4566478.808,600
"54","V3","2.65","Argilla marnosa avana giallastra con livelli arenacei.","3","1","Giordano","20",528460.8758,4566478.808,600
"55","V3","2.7","Argilla marnosa avana giallastra con livelli arenacei.","3","1","Giordano","20",528460.8758,4566478.808,600
"56","V3","2.75","Argilla marnosa avana giallastra con livelli arenacei.","3","1","Giordano","20",528460.8758,4566478.808,600
"57","V3","2.8","Argilla marnosa avana giallastra con livelli arenacei.","3","1","Giordano","20",528460.8758,4566478.808,600
"58","V3","2.85","Argilla marnosa avana giallastra con livelli arenacei.","3","1","Giordano","20",528460.8758,4566478.808,600
"59","V3","2.9","Argilla marnosa avana giallastra con livelli arenacei.","3","1","Giordano","20",528460.8758,4566478.808,600
"60","V3","2.95","Argilla marnosa avana giallastra con livelli arenacei.","3","1","Giordano","20",528460.8758,4566478.808,600
"61","V3","3","Argilla marnosa avana giallastra con livelli arenacei.","3","1","Giordano","20",528460.8758,4566478.808,600
"62","V3","3.05","Argilla marnosa avana giallastra con livelli arenacei.","3","1","Giordano","20",528460.8758,4566478.808,600
"63","V3","3.1","Argilla marnosa avana giallastra con livelli arenacei.","3","1","Giordano","20",528460.8758,4566478.808,600
"64","V3","3.15","Argilla marnosa avana giallastra con livelli arenacei.","3","1","Giordano","20",528460.8758,4566478.808,600
"65","V3","3.2","Argilla marnosa avana giallastra con livelli arenacei.","3","1","Giordano","20",528460.8758,4566478.808,600
"66","V3","3.25","Argilla marnosa avana giallastra con livelli arenacei.","3","1","Giordano","20",528460.8758,4566478.808,600
"67","V3","3.3","Argilla marnosa avana giallastra con livelli arenacei.","3","1","Giordano","20",528460.8758,4566478.808,600
"68","V3","3.35","Argilla marnosa avana giallastra con livelli arenacei.","3","1","Giordano","20",528460.8758,4566478.808,600
"69","V3","3.4","Argilla marnosa avana giallastra con livelli arenacei.","3","1","Giordano","20",528460.8758,4566478.808,600
"70","V3","3.45","Argilla marnosa avana giallastra con livelli arenacei.","3","1","Giordano","20",528460.8758,4566478.808,600
"71","V3","3.5","Argilla marnosa avana giallastra con livelli arenacei.","3","1","Giordano","20",528460.8758,4566478.808,600
"72","V3","3.55","Argilla marnosa avana giallastra con livelli arenacei.","3","1","Giordano","20",528460.8758,4566478.808,600
"73","V3","3.6","Argilla marnosa avana giallastra con livelli arenacei.","3","1","Giordano","20",528460.8758,4566478.808,600
"74","V3","3.65","Argilla marnosa avana giallastra con livelli arenacei.","3","1","Giordano","20",528460.8758,4566478.808,600
"75","V3","3.7","Argilla marnosa avana giallastra con livelli arenacei.","3","1","Giordano","20",528460.8758,4566478.808,600
"76","V3","3.75","Argilla marnosa avana giallastra con livelli arenacei.","3","1","Giordano","20",528460.8758,4566478.808,600
"77","V3","3.8","Argilla marnosa avana giallastra con livelli arenacei.","3","1","Giordano","20",528460.8758,4566478.808,600
"78","V3","3.85","Argilla marnosa avana giallastra con livelli arenacei.","3","1","Giordano","20",528460.8758,4566478.808,600
"79","V3","3.9","Argilla marnosa avana giallastra con livelli arenacei.","3","1","Giordano","20",528460.8758,4566478.808,600
"80","V3","3.95","Argilla marnosa avana giallastra con livelli arenacei.","3","1","Giordano","20",528460.8758,4566478.808,600
"81","V3","4","Argilla marnosa avana giallastra con livelli arenacei.","3","1","Giordano","20",528460.8758,4566478.808,600
"82","V3","4.05","Argilla marnosa avana giallastra con livelli arenacei.","3","1","Giordano","20",528460.8758,4566478.808,600
"83","V3","4.1","Argilla marnosa avana giallastra con livelli arenacei.","3","1","Giordano","20",528460.8758,4566478.808,600
"84","V3","4.15","Argilla marnosa avana giallastra con livelli arenacei.","3","1","Giordano","20",528460.8758,4566478.808,600
"85","V3","4.2","Argilla marnosa avana giallastra con livelli arenacei.","3","1","Giordano","20",528460.8758,4566478.808,600
"86","V3","4.25","Argilla marnosa avana giallastra con livelli arenacei.","3","1","Giordano","20",528460.8758,4566478.808,600
"87","V3","4.3","Argilla marnosa avana giallastra con livelli arenacei.","3","1","Giordano","20",528460.8758,4566478.808,600
"88","V3","4.35","Argilla marnosa avana giallastra con livelli arenacei.","3","1","Giordano","20",528460.8758,4566478.808,600
"89","V3","4.4","Argilla marnosa avana giallastra con livelli arenacei.","3","1","Giordano","20",528460.8758,4566478.808,600
"90","V3","4.45","Argilla marnosa avana giallastra con livelli arenacei.","3","1","Giordano","20",528460.8758,4566478.808,600
"91","V3","4.5","Argilla marnosa avana giallastra con livelli arenacei.","3","1","Giordano","20",528460.8758,4566478.808,600
"92","V3","4.55","Argilla marnosa avana giallastra con livelli arenacei.","3","1","Giordano","20",528460.8758,4566478.808,600
"93","V3","4.6","Argilla marnosa avana giallastra con livelli arenacei.","3","1","Giordano","20",528460.8758,4566478.808,600
"94","V3","4.65","Argilla marnosa avana giallastra con livelli arenacei.","3","1","Giordano","20",528460.8758,4566478.808,600
"95","V3","4.7","Argilla marnosa avana giallastra con livelli arenacei.","3","1","Giordano","20",528460.8758,4566478.808,600
"96","V3","4.75","Argilla marnosa avana giallastra con livelli arenacei.","3","1","Giordano","20",528460.8758,4566478.808,600
"97","V3","4.8","Argilla marnosa avana giallastra con livelli arenacei.","3","1","Giordano","20",528460.8758,4566478.808,600
"98","V3","4.85","Argilla marnosa avana giallastra con livelli arenacei.","3","1","Giordano","20",528460.8758,4566478.808,600
"99","V3","4.9","Argilla marnosa avana giallastra con livelli arenacei.","3","1","Giordano","20",528460.8758,4566478.808,600
"100","V3","4.95","Argilla marnosa avana giallastra con livelli arenacei.","3","1","Giordano","20",528460.8758,4566478.808,600
"101","V3","5","Argilla marnosa avana giallastra con livelli arenacei.","3","1","Giordano","20",528460.8758,4566478.808,600
"102","V3","5.05","Argilla marnosa avana giallastra con livelli arenacei.","3","1","Giordano","20",528460.8758,4566478.808,600
"103","V3","5.1","Argilla marnosa avana giallastra con livelli arenacei.","3","1","Giordano","20",528460.8758,4566478.808,600
"104","V3","5.15","Argilla marnosa avana giallastra con livelli arenacei.","3","1","Giordano","20",528460.8758,4566478.808,600
"105","V3","5.2","Argilla marnosa avana giallastra con livelli arenacei.","3","1","Giordano","20",528460.8758,4566478.808,600
"106","V3","5.25","Argilla marnosa avana giallastra con livelli arenacei.","3","1","Giordano","20",528460.8758,4566478.808,600
"107","V3","5.3","Argilla marnosa avana giallastra con livelli arenacei.","3","1","Giordano","20",528460.8758,4566478.808,600
"108","V3","5.35","Argilla marnosa avana giallastra con livelli arenacei.","3","1","Giordano","20",528460.8758,4566478.808,600
"109","V3","5.4","Argilla marnosa avana giallastra con livelli arenacei.","3","1","Giordano","20",528460.8758,4566478.808,600
"110","V3","5.45","Argilla marnosa avana giallastra con livelli arenacei.","3","1","Giordano","20",528460.8758,4566478.808,600
"111","V3","5.5","Argilla marnosa avana giallastra con livelli arenacei.","3","1","Giordano","20",528460.8758,4566478.808,600
"112","V3","5.55","Argilla marnosa avana giallastra con livelli arenacei.","3","1","Giordano","20",528460.8758,4566478.808,600
"113","V3","5.6","Argilla marnosa avana giallastra con livelli arenacei.","3","1","Giordano","20",528460.8758,4566478.808,600
"114","V3","5.65","Argilla marnosa avana giallastra con livelli arenacei.","3","1","Giordano","20",528460.8758,4566478.808,600
"115","V3","5.7","Argilla marnosa avana giallastra con livelli arenacei.","3","1","Giordano","20",528460.8758,4566478.808,600
"116","V3","5.75","Argilla marnosa avana giallastra con livelli arenacei.","3","1","Giordano","20",528460.8758,4566478.808,600
"117","V3","5.8","Argilla marnosa avana giallastra con livelli arenacei.","3","1","Giordano","20",528460.8758,4566478.808,600
