"","borehole","Depth","Description","Unit","Valid","campaign","DEPTH","x","y","z"
"1","V1","0","Trovanti lapidei.","T","1","Giordano","15",528487.1503,4566456.51,594
"2","V1","0.05","Trovanti lapidei.","T","1","Giordano","15",528487.1503,4566456.51,594
"3","V1","0.1","Trovanti lapidei.","T","1","Giordano","15",528487.1503,4566456.51,594
"4","V1","0.15","Trovanti lapidei.","T","1","Giordano","15",528487.1503,4566456.51,594
"5","V1","0.2","Trovanti lapidei.","T","1","Giordano","15",528487.1503,4566456.51,594
"6","V1","0.25","Trovanti lapidei.","T","1","Giordano","15",528487.1503,4566456.51,594
"7","V1","0.3","Trovanti lapidei.","T","1","Giordano","15",528487.1503,4566456.51,594
"8","V1","0.35","Trovanti lapidei.","T","1","Giordano","15",528487.1503,4566456.51,594
"9","V1","0.4","Trovanti lapidei.","T","1","Giordano","15",528487.1503,4566456.51,594
"10","V1","0.45","Argilla sabbiosa alterata con venature verdastre.","3","1","Giordano","15",528487.1503,4566456.51,594
"11","V1","0.5","Argilla sabbiosa alterata con venature verdastre.","3","1","Giordano","15",528487.1503,4566456.51,594
"12","V1","0.55","Argilla sabbiosa alterata con venature verdastre.","3","1","Giordano","15",528487.1503,4566456.51,594
"13","V1","0.6","Argilla sabbiosa alterata con venature verdastre.","3","1","Giordano","15",528487.1503,4566456.51,594
"14","V1","0.65","Argilla sabbiosa alterata con venature verdastre.","3","1","Giordano","15",528487.1503,4566456.51,594
"15","V1","0.7","Argilla sabbiosa alterata con venature verdastre.","3","1","Giordano","15",528487.1503,4566456.51,594
"16","V1","0.75","Argilla sabbiosa alterata con venature verdastre.","3","1","Giordano","15",528487.1503,4566456.51,594
"17","V1","0.8","Argilla sabbiosa alterata con venature verdastre.","3","1","Giordano","15",528487.1503,4566456.51,594
"18","V1","0.85","Argilla sabbiosa alterata con venature verdastre.","3","1","Giordano","15",528487.1503,4566456.51,594
"19","V1","0.9","Argilla sabbiosa alterata con venature verdastre.","3","1","Giordano","15",528487.1503,4566456.51,594
"20","V1","0.95","Argilla sabbiosa alterata con venature verdastre.","3","1","Giordano","15",528487.1503,4566456.51,594
"21","V1","1","Argilla sabbiosa alterata con venature verdastre.","3","1","Giordano","15",528487.1503,4566456.51,594
"22","V1","1.05","Argilla sabbiosa alterata con venature verdastre.","3","1","Giordano","15",528487.1503,4566456.51,594
"23","V1","1.1","Argilla sabbiosa alterata con venature verdastre.","3","1","Giordano","15",528487.1503,4566456.51,594
"24","V1","1.15","Argilla sabbiosa alterata con venature verdastre.","3","1","Giordano","15",528487.1503,4566456.51,594
"25","V1","1.2","Argilla sabbiosa alterata con venature verdastre.","3","1","Giordano","15",528487.1503,4566456.51,594
"26","V1","1.25","Argilla sabbiosa alterata con venature verdastre.","3","1","Giordano","15",528487.1503,4566456.51,594
