"","borehole","Depth","Description","Unit","Valid","campaign","DEPTH","x","y","z"
"1","T20","0","Terra detritico di riporto.","T","1","Botticelli","8",528557.543,4566378.773,582
"2","T20","0.05","Terra detritico di riporto.","T","1","Botticelli","8",528557.543,4566378.773,582
"3","T20","0.1","Terra detritico di riporto.","T","1","Botticelli","8",528557.543,4566378.773,582
"4","T20","0.15","Terra detritico di riporto.","T","1","Botticelli","8",528557.543,4566378.773,582
"5","T20","0.2","Terra detritico di riporto.","T","1","Botticelli","8",528557.543,4566378.773,582
"6","T20","0.25","Terra detritico di riporto.","T","1","Botticelli","8",528557.543,4566378.773,582
"7","T20","0.3","Terra detritico di riporto.","T","1","Botticelli","8",528557.543,4566378.773,582
"8","T20","0.35","Terra detritico di riporto.","T","1","Botticelli","8",528557.543,4566378.773,582
"9","T20","0.4","Terra detritico di riporto.","T","1","Botticelli","8",528557.543,4566378.773,582
"10","T20","0.45","Terra detritico di riporto.","T","1","Botticelli","8",528557.543,4566378.773,582
"11","T20","0.5","Terra detritico di riporto.","T","1","Botticelli","8",528557.543,4566378.773,582
"12","T20","0.55","Terra detritico di riporto.","T","1","Botticelli","8",528557.543,4566378.773,582
"13","T20","0.6","Terra detritico di riporto.","T","1","Botticelli","8",528557.543,4566378.773,582
"14","T20","0.65","Terra detritico di riporto.","T","1","Botticelli","8",528557.543,4566378.773,582
"15","T20","0.7","Terra detritico di riporto.","T","1","Botticelli","8",528557.543,4566378.773,582
"16","T20","0.75","Terra detritico di riporto.","T","1","Botticelli","8",528557.543,4566378.773,582
"17","T20","0.8","Terra detritico di riporto.","T","1","Botticelli","8",528557.543,4566378.773,582
"18","T20","0.85","Terra detritico di riporto.","T","1","Botticelli","8",528557.543,4566378.773,582
"19","T20","0.9","Terra detritico di riporto.","T","1","Botticelli","8",528557.543,4566378.773,582
"20","T20","0.95","Terra detritico di riporto.","T","1","Botticelli","8",528557.543,4566378.773,582
"21","T20","1","Terra detritico di riporto.","T","1","Botticelli","8",528557.543,4566378.773,582
"22","T20","1.05","Calcarenite e argille frammentate.","3","1","Botticelli","8",528557.543,4566378.773,582
"23","T20","1.1","Calcarenite e argille frammentate.","3","1","Botticelli","8",528557.543,4566378.773,582
"24","T20","1.15","Calcarenite e argille frammentate.","3","1","Botticelli","8",528557.543,4566378.773,582
"25","T20","1.2","Calcarenite e argille frammentate.","3","1","Botticelli","8",528557.543,4566378.773,582
"26","T20","1.25","Calcarenite e argille frammentate.","3","1","Botticelli","8",528557.543,4566378.773,582
"27","T20","1.3","Calcarenite e argille frammentate.","3","1","Botticelli","8",528557.543,4566378.773,582
"28","T20","1.35","Calcarenite e argille frammentate.","3","1","Botticelli","8",528557.543,4566378.773,582
"29","T20","1.4","Calcarenite e argille frammentate.","3","1","Botticelli","8",528557.543,4566378.773,582
"30","T20","1.45","Calcarenite e argille frammentate.","3","1","Botticelli","8",528557.543,4566378.773,582
"31","T20","1.5","Calcarenite e argille frammentate.","3","1","Botticelli","8",528557.543,4566378.773,582
"32","T20","1.55","Calcarenite e argille frammentate.","3","1","Botticelli","8",528557.543,4566378.773,582
"33","T20","1.6","Calcarenite e argille frammentate.","3","1","Botticelli","8",528557.543,4566378.773,582
"34","T20","1.65","Calcarenite e argille frammentate.","3","1","Botticelli","8",528557.543,4566378.773,582
"35","T20","1.7","Calcarenite e argille frammentate.","3","1","Botticelli","8",528557.543,4566378.773,582
"36","T20","1.75","Calcarenite e argille frammentate.","3","1","Botticelli","8",528557.543,4566378.773,582
