"","borehole","Depth","Description","Unit","Valid","campaign","DEPTH","x","y","z"
"1","U2","0","Terreno.","Riporto","1","Rampino","30",528340.0886,4565947.767,556
"2","U2","0.05","Terreno.","Riporto","1","Rampino","30",528340.0886,4565947.767,556
"3","U2","0.1","Terreno.","Riporto","1","Rampino","30",528340.0886,4565947.767,556
"4","U2","0.15","Terreno.","Riporto","1","Rampino","30",528340.0886,4565947.767,556
"5","U2","0.2","Terreno.","Riporto","1","Rampino","30",528340.0886,4565947.767,556
"6","U2","0.25","Terreno.","Riporto","1","Rampino","30",528340.0886,4565947.767,556
"7","U2","0.3","Terreno.","Riporto","1","Rampino","30",528340.0886,4565947.767,556
"8","U2","0.35","Terreno.","Riporto","1","Rampino","30",528340.0886,4565947.767,556
"9","U2","0.4","Terreno.","Riporto","1","Rampino","30",528340.0886,4565947.767,556
"10","U2","0.45","Terreno.","Riporto","1","Rampino","30",528340.0886,4565947.767,556
"11","U2","0.5","Terreno.","Riporto","1","Rampino","30",528340.0886,4565947.767,556
"12","U2","0.55","Terreno.","Riporto","1","Rampino","30",528340.0886,4565947.767,556
"13","U2","0.6","Terreno.","Riporto","1","Rampino","30",528340.0886,4565947.767,556
"14","U2","0.65","Terreno.","Riporto","1","Rampino","30",528340.0886,4565947.767,556
"15","U2","0.7","Terreno.","Riporto","1","Rampino","30",528340.0886,4565947.767,556
"16","U2","0.75","Terreno.","Riporto","1","Rampino","30",528340.0886,4565947.767,556
"17","U2","0.8","Terreno.","Riporto","1","Rampino","30",528340.0886,4565947.767,556
"18","U2","0.85","Terreno.","Riporto","1","Rampino","30",528340.0886,4565947.767,556
"19","U2","0.9","Terreno.","Riporto","1","Rampino","30",528340.0886,4565947.767,556
"20","U2","0.95","Terreno.","Riporto","1","Rampino","30",528340.0886,4565947.767,556
"21","U2","1","Terreno.","Riporto","1","Rampino","30",528340.0886,4565947.767,556
"22","U2","1.05","Terreno.","Riporto","1","Rampino","30",528340.0886,4565947.767,556
"23","U2","1.1","Terreno.","Riporto","1","Rampino","30",528340.0886,4565947.767,556
"24","U2","1.15","Terreno.","Riporto","1","Rampino","30",528340.0886,4565947.767,556
"25","U2","1.2","Terreno.","Riporto","1","Rampino","30",528340.0886,4565947.767,556
"26","U2","1.25","Terreno.","Riporto","1","Rampino","30",528340.0886,4565947.767,556
"27","U2","1.3","Terreno.","Riporto","1","Rampino","30",528340.0886,4565947.767,556
"28","U2","1.35","Terreno.","Riporto","1","Rampino","30",528340.0886,4565947.767,556
"29","U2","1.4","Terreno.","Riporto","1","Rampino","30",528340.0886,4565947.767,556
"30","U2","1.45","Terreno.","Riporto","1","Rampino","30",528340.0886,4565947.767,556
"31","U2","1.5","Terreno.","Riporto","1","Rampino","30",528340.0886,4565947.767,556
"32","U2","1.55","Terreno.","Riporto","1","Rampino","30",528340.0886,4565947.767,556
"33","U2","1.6","Terreno.","Riporto","1","Rampino","30",528340.0886,4565947.767,556
"34","U2","1.65","Terreno.","Riporto","1","Rampino","30",528340.0886,4565947.767,556
"35","U2","1.7","Terreno.","Riporto","1","Rampino","30",528340.0886,4565947.767,556
"36","U2","1.75","Terreno.","Riporto","1","Rampino","30",528340.0886,4565947.767,556
"37","U2","1.8","Terreno.","Riporto","1","Rampino","30",528340.0886,4565947.767,556
"38","U2","1.85","Terreno.","Riporto","1","Rampino","30",528340.0886,4565947.767,556
"39","U2","1.9","Terreno.","Riporto","1","Rampino","30",528340.0886,4565947.767,556
"40","U2","1.95","Terreno.","Riporto","1","Rampino","30",528340.0886,4565947.767,556
"41","U2","2","Terreno.","Riporto","1","Rampino","30",528340.0886,4565947.767,556
"42","U2","2.05","Terreno di riporto.","T","1","Rampino","30",528340.0886,4565947.767,556
"43","U2","2.1","Terreno di riporto.","T","1","Rampino","30",528340.0886,4565947.767,556
"44","U2","2.15","Terreno di riporto.","T","1","Rampino","30",528340.0886,4565947.767,556
"45","U2","2.2","Terreno di riporto.","T","1","Rampino","30",528340.0886,4565947.767,556
"46","U2","2.25","Terreno di riporto.","T","1","Rampino","30",528340.0886,4565947.767,556
