"","borehole","Depth","Description","Unit","Valid","campaign","DEPTH","x","y","z"
"1","C4","0","Materiale di riporto composto da ghiai, sabbia e cemento.","Riporto","1","Coppolella","70.000",528298.4,4565939.55,556.78
"2","C4","0.05","Materiale di riporto composto da ghiai, sabbia e cemento.","Riporto","1","Coppolella","70.000",528298.4,4565939.55,556.78
"3","C4","0.1","Materiale di riporto composto da ghiai, sabbia e cemento.","Riporto","1","Coppolella","70.000",528298.4,4565939.55,556.78
"4","C4","0.15","Materiale di riporto composto da ghiai, sabbia e cemento.","Riporto","1","Coppolella","70.000",528298.4,4565939.55,556.78
"5","C4","0.2","Materiale di riporto composto da ghiai, sabbia e cemento.","Riporto","1","Coppolella","70.000",528298.4,4565939.55,556.78
"6","C4","0.25","Materiale di riporto composto da ghiai, sabbia e cemento.","Riporto","1","Coppolella","70.000",528298.4,4565939.55,556.78
"7","C4","0.3","Materiale di riporto composto da ghiai, sabbia e cemento.","Riporto","1","Coppolella","70.000",528298.4,4565939.55,556.78
"8","C4","0.35","Materiale di riporto composto da ghiai, sabbia e cemento.","Riporto","1","Coppolella","70.000",528298.4,4565939.55,556.78
"9","C4","0.4","Materiale di riporto composto da ghiai, sabbia e cemento.","Riporto","1","Coppolella","70.000",528298.4,4565939.55,556.78
"10","C4","0.45","Materiale di riporto composto da ghiai, sabbia e cemento.","Riporto","1","Coppolella","70.000",528298.4,4565939.55,556.78
"11","C4","0.5","Materiale di riporto composto da ghiai, sabbia e cemento.","Riporto","1","Coppolella","70.000",528298.4,4565939.55,556.78
"12","C4","0.55","Materiale di riporto composto da ghiai, sabbia e cemento.","Riporto","1","Coppolella","70.000",528298.4,4565939.55,556.78
"13","C4","0.6","Materiale di riporto composto da ghiai, sabbia e cemento.","Riporto","1","Coppolella","70.000",528298.4,4565939.55,556.78
"14","C4","0.65","Materiale di riporto composto da ghiai, sabbia e cemento.","Riporto","1","Coppolella","70.000",528298.4,4565939.55,556.78
"15","C4","0.7","Materiale di riporto composto da ghiai, sabbia e cemento.","Riporto","1","Coppolella","70.000",528298.4,4565939.55,556.78
"16","C4","0.75","Materiale di riporto composto da ghiai, sabbia e cemento.","Riporto","1","Coppolella","70.000",528298.4,4565939.55,556.78
"17","C4","0.8","Materiale di riporto composto da ghiai, sabbia e cemento.","Riporto","1","Coppolella","70.000",528298.4,4565939.55,556.78
"18","C4","0.85","Materiale di riporto composto da ghiai, sabbia e cemento.","Riporto","1","Coppolella","70.000",528298.4,4565939.55,556.78
"19","C4","0.9","Materiale di riporto composto da ghiai, sabbia e cemento.","Riporto","1","Coppolella","70.000",528298.4,4565939.55,556.78
"20","C4","0.95","Materiale di riporto composto da ghiai, sabbia e cemento.","Riporto","1","Coppolella","70.000",528298.4,4565939.55,556.78
"21","C4","1","Materiale di riporto composto da ghiai, sabbia e cemento.","Riporto","1","Coppolella","70.000",528298.4,4565939.55,556.78
"22","C4","1.05","Materiale di riporto composto da ghiai, sabbia e cemento.","Riporto","1","Coppolella","70.000",528298.4,4565939.55,556.78
"23","C4","1.1","Materiale di riporto composto da ghiai, sabbia e cemento.","Riporto","1","Coppolella","70.000",528298.4,4565939.55,556.78
"24","C4","1.15","Materiale di riporto composto da ghiai, sabbia e cemento.","Riporto","1","Coppolella","70.000",528298.4,4565939.55,556.78
"25","C4","1.2","Materiale di riporto composto da ghiai, sabbia e cemento.","Riporto","1","Coppolella","70.000",528298.4,4565939.55,556.78
"26","C4","1.25","Materiale di riporto composto da ghiai, sabbia e cemento.","Riporto","1","Coppolella","70.000",528298.4,4565939.55,556.78
"27","C4","1.3","Materiale di riporto composto da ghiai, sabbia e cemento.","Riporto","1","Coppolella","70.000",528298.4,4565939.55,556.78
"28","C4","1.35","Materiale di riporto composto da ghiai, sabbia e cemento.","Riporto","1","Coppolella","70.000",528298.4,4565939.55,556.78
"29","C4","1.4","Materiale di riporto composto da ghiai, sabbia e cemento.","Riporto","1","Coppolella","70.000",528298.4,4565939.55,556.78
"30","C4","1.45","Materiale di riporto composto da ghiai, sabbia e cemento.","Riporto","1","Coppolella","70.000",528298.4,4565939.55,556.78
