"","borehole","Depth","Description","Unit","Valid","campaign","DEPTH","x","y","z"
"1","FI8","0","Materiale di riporto.","Riporto","1","Geoconsul","28",528467.6281,4566283.64,563.5
"2","FI8","0.05","Materiale di riporto.","Riporto","1","Geoconsul","28",528467.6281,4566283.64,563.5
"3","FI8","0.1","Materiale di riporto.","Riporto","1","Geoconsul","28",528467.6281,4566283.64,563.5
"4","FI8","0.15","Materiale di riporto.","Riporto","1","Geoconsul","28",528467.6281,4566283.64,563.5
"5","FI8","0.2","Materiale di riporto.","Riporto","1","Geoconsul","28",528467.6281,4566283.64,563.5
"6","FI8","0.25","Materiale di riporto.","Riporto","1","Geoconsul","28",528467.6281,4566283.64,563.5
"7","FI8","0.3","Materiale di riporto.","Riporto","1","Geoconsul","28",528467.6281,4566283.64,563.5
"8","FI8","0.35","Materiale di riporto.","Riporto","1","Geoconsul","28",528467.6281,4566283.64,563.5
"9","FI8","0.4","Materiale di riporto.","Riporto","1","Geoconsul","28",528467.6281,4566283.64,563.5
"10","FI8","0.45","Materiale di riporto.","Riporto","1","Geoconsul","28",528467.6281,4566283.64,563.5
"11","FI8","0.5","Materiale di riporto.","Riporto","1","Geoconsul","28",528467.6281,4566283.64,563.5
"12","FI8","0.55","Materiale di riporto.","Riporto","1","Geoconsul","28",528467.6281,4566283.64,563.5
"13","FI8","0.6","Materiale di riporto.","Riporto","1","Geoconsul","28",528467.6281,4566283.64,563.5
"14","FI8","0.65","Materiale di riporto.","Riporto","1","Geoconsul","28",528467.6281,4566283.64,563.5
"15","FI8","0.7","Materiale di riporto.","Riporto","1","Geoconsul","28",528467.6281,4566283.64,563.5
"16","FI8","0.75","Materiale di riporto.","Riporto","1","Geoconsul","28",528467.6281,4566283.64,563.5
"17","FI8","0.8","Materiale di riporto.","Riporto","1","Geoconsul","28",528467.6281,4566283.64,563.5
"18","FI8","0.85","Materiale di riporto.","Riporto","1","Geoconsul","28",528467.6281,4566283.64,563.5
"19","FI8","0.9","Materiale di riporto.","Riporto","1","Geoconsul","28",528467.6281,4566283.64,563.5
"20","FI8","0.95","Materiale di riporto.","Riporto","1","Geoconsul","28",528467.6281,4566283.64,563.5
"21","FI8","1","Materiale di riporto.","Riporto","1","Geoconsul","28",528467.6281,4566283.64,563.5
"22","FI8","1.05","Materiale di riporto.","Riporto","1","Geoconsul","28",528467.6281,4566283.64,563.5
"23","FI8","1.1","Materiale di riporto.","Riporto","1","Geoconsul","28",528467.6281,4566283.64,563.5
"24","FI8","1.15","Materiale di riporto.","Riporto","1","Geoconsul","28",528467.6281,4566283.64,563.5
"25","FI8","1.2","Materiale di riporto.","Riporto","1","Geoconsul","28",528467.6281,4566283.64,563.5
"26","FI8","1.25","Materiale di riporto.","Riporto","1","Geoconsul","28",528467.6281,4566283.64,563.5
"27","FI8","1.3","Materiale di riporto.","Riporto","1","Geoconsul","28",528467.6281,4566283.64,563.5
