"","borehole","Depth","Description","Unit","Valid","campaign","DEPTH","x","y","z"
"1","P4","0","Ciottoli.","Riporto","1","Troncone","32.000",528536.07,4566361.025,576
"2","P4","0.05","Ciottoli.","Riporto","1","Troncone","32.000",528536.07,4566361.025,576
"3","P4","0.1","Ciottoli.","Riporto","1","Troncone","32.000",528536.07,4566361.025,576
"4","P4","0.15","Ciottoli.","Riporto","1","Troncone","32.000",528536.07,4566361.025,576
"5","P4","0.2","Ciottoli.","Riporto","1","Troncone","32.000",528536.07,4566361.025,576
"6","P4","0.25","Ciottoli.","Riporto","1","Troncone","32.000",528536.07,4566361.025,576
"7","P4","0.3","Ciottoli.","Riporto","1","Troncone","32.000",528536.07,4566361.025,576
"8","P4","0.35","Ciottoli.","Riporto","1","Troncone","32.000",528536.07,4566361.025,576
"9","P4","0.4","Ciottoli.","Riporto","1","Troncone","32.000",528536.07,4566361.025,576
"10","P4","0.45","Ciottoli.","Riporto","1","Troncone","32.000",528536.07,4566361.025,576
"11","P4","0.5","Ciottoli.","Riporto","1","Troncone","32.000",528536.07,4566361.025,576
"12","P4","0.55","Ciottoli.","Riporto","1","Troncone","32.000",528536.07,4566361.025,576
"13","P4","0.6","Ciottoli.","Riporto","1","Troncone","32.000",528536.07,4566361.025,576
"14","P4","0.65","Ciottoli.","Riporto","1","Troncone","32.000",528536.07,4566361.025,576
"15","P4","0.7","Ciottoli.","Riporto","1","Troncone","32.000",528536.07,4566361.025,576
"16","P4","0.75","Ciottoli.","Riporto","1","Troncone","32.000",528536.07,4566361.025,576
"17","P4","0.8","Ciottoli.","Riporto","1","Troncone","32.000",528536.07,4566361.025,576
"18","P4","0.85","Ciottoli.","Riporto","1","Troncone","32.000",528536.07,4566361.025,576
"19","P4","0.9","Ciottoli.","Riporto","1","Troncone","32.000",528536.07,4566361.025,576
"20","P4","0.95","Ciottoli.","Riporto","1","Troncone","32.000",528536.07,4566361.025,576
"21","P4","1","Ciottoli.","Riporto","1","Troncone","32.000",528536.07,4566361.025,576
"22","P4","1.05","Ciottoli.","Riporto","1","Troncone","32.000",528536.07,4566361.025,576
"23","P4","1.1","Ciottoli.","Riporto","1","Troncone","32.000",528536.07,4566361.025,576
"24","P4","1.15","Ciottoli.","Riporto","1","Troncone","32.000",528536.07,4566361.025,576
"25","P4","1.2","Ciottoli.","Riporto","1","Troncone","32.000",528536.07,4566361.025,576
"26","P4","1.25","Ciottoli.","Riporto","1","Troncone","32.000",528536.07,4566361.025,576
"27","P4","1.3","Ciottoli.","Riporto","1","Troncone","32.000",528536.07,4566361.025,576
"28","P4","1.35","Ciottoli.","Riporto","1","Troncone","32.000",528536.07,4566361.025,576
"29","P4","1.4","Ciottoli.","Riporto","1","Troncone","32.000",528536.07,4566361.025,576
"30","P4","1.45","Ciottoli.","Riporto","1","Troncone","32.000",528536.07,4566361.025,576
"31","P4","1.5","Ciottoli.","Riporto","1","Troncone","32.000",528536.07,4566361.025,576
"32","P4","1.55","Ciottoli.","Riporto","1","Troncone","32.000",528536.07,4566361.025,576
"33","P4","1.6","Ciottoli.","Riporto","1","Troncone","32.000",528536.07,4566361.025,576
"34","P4","1.65","Ciottoli.","Riporto","1","Troncone","32.000",528536.07,4566361.025,576
"35","P4","1.7","Ciottoli.","Riporto","1","Troncone","32.000",528536.07,4566361.025,576
"36","P4","1.75","Ciottoli.","Riporto","1","Troncone","32.000",528536.07,4566361.025,576
"37","P4","1.8","Ciottoli.","Riporto","1","Troncone","32.000",528536.07,4566361.025,576
"38","P4","1.85","Ciottoli.","Riporto","1","Troncone","32.000",528536.07,4566361.025,576
"39","P4","1.9","Ciottoli.","Riporto","1","Troncone","32.000",528536.07,4566361.025,576
"40","P4","1.95","Ciottoli.","Riporto","1","Troncone","32.000",528536.07,4566361.025,576
"41","P4","2","Ciottoli.","Riporto","1","Troncone","32.000",528536.07,4566361.025,576
"42","P4","2.05","Ciottoli.","Riporto","1","Troncone","32.000",528536.07,4566361.025,576
"43","P4","2.1","Ciottoli.","Riporto","1","Troncone","32.000",528536.07,4566361.025,576
"44","P4","2.15","Ciottoli.","Riporto","1","Troncone","32.000",528536.07,4566361.025,576
"45","P4","2.2","Ciottoli.","Riporto","1","Troncone","32.000",528536.07,4566361.025,576
"46","P4","2.25","Ciottoli.","Riporto","1","Troncone","32.000",528536.07,4566361.025,576
"47","P4","2.3","Ciottoli.","Riporto","1","Troncone","32.000",528536.07,4566361.025,576
